document,probabilities,topic,,,,,
./files/datasets/data/20news-bydate-train/rec.autos/102753,0.134020618557,0.19587628866,0.319587628866,0.237113402062,0.0618556701031,0.0515463917526,3
./files/datasets/data/20news-bydate-train/rec.autos/102748,0.166666666667,0.111111111111,0.240740740741,0.333333333333,0.111111111111,0.037037037037,4
./files/datasets/data/20news-bydate-train/rec.autos/101567,0.0641025641026,0.205128205128,0.24358974359,0.141025641026,0.25641025641,0.0897435897436,5
./files/datasets/data/20news-bydate-train/rec.autos/102897,0.109090909091,0.109090909091,0.309090909091,0.4,0.0545454545455,0.0181818181818,4
./files/datasets/data/20news-bydate-train/rec.autos/103225,0.0961538461538,0.0961538461538,0.480769230769,0.25,0.0384615384615,0.0384615384615,3
./files/datasets/data/20news-bydate-train/rec.autos/102951,0.166666666667,0.136363636364,0.257575757576,0.257575757576,0.0606060606061,0.121212121212,3
./files/datasets/data/20news-bydate-train/rec.autos/102856,0.121546961326,0.154696132597,0.353591160221,0.237569060773,0.0718232044199,0.060773480663,3
./files/datasets/data/20news-bydate-train/rec.autos/102770,0.167209554832,0.179153094463,0.373507057546,0.130293159609,0.120521172638,0.0293159609121,3
./files/datasets/data/20news-bydate-train/rec.autos/101590,0.047619047619,0.174603174603,0.412698412698,0.285714285714,0.0793650793651,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/102876,0.122727272727,0.259090909091,0.322727272727,0.15,0.118181818182,0.0272727272727,3
./files/datasets/data/20news-bydate-train/rec.autos/102734,0.0444444444444,0.355555555556,0.3,0.133333333333,0.1,0.0666666666667,2
./files/datasets/data/20news-bydate-train/rec.autos/101613,0.120967741935,0.161290322581,0.439516129032,0.165322580645,0.0927419354839,0.0201612903226,3
./files/datasets/data/20news-bydate-train/rec.autos/101669,0.0983606557377,0.204918032787,0.44262295082,0.147540983607,0.0655737704918,0.0409836065574,3
./files/datasets/data/20news-bydate-train/rec.autos/102756,0.150197628458,0.166007905138,0.399209486166,0.154150197628,0.102766798419,0.0276679841897,3
./files/datasets/data/20news-bydate-train/rec.autos/101680,0.191256830601,0.229508196721,0.306010928962,0.147540983607,0.120218579235,0.00546448087432,3
./files/datasets/data/20news-bydate-train/rec.autos/103415,0.12,0.2,0.24,0.32,0.08,0.04,4
./files/datasets/data/20news-bydate-train/rec.autos/103031,0.0958904109589,0.267123287671,0.315068493151,0.246575342466,0.0479452054795,0.027397260274,3
./files/datasets/data/20news-bydate-train/rec.autos/102740,0.142857142857,0.0714285714286,0.5,0.238095238095,0.0238095238095,0.0238095238095,3
./files/datasets/data/20news-bydate-train/rec.autos/101667,0.0263157894737,0.105263157895,0.342105263158,0.342105263158,0.184210526316,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/102840,0.152941176471,0.211764705882,0.317647058824,0.211764705882,0.105882352941,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/101574,0.0909090909091,0.136363636364,0.295454545455,0.318181818182,0.136363636364,0.0227272727273,4
./files/datasets/data/20news-bydate-train/rec.autos/102824,0.186666666667,0.146666666667,0.44,0.133333333333,0.0533333333333,0.04,3
./files/datasets/data/20news-bydate-train/rec.autos/101570,0.128205128205,0.230769230769,0.358974358974,0.188034188034,0.0769230769231,0.017094017094,3
./files/datasets/data/20news-bydate-train/rec.autos/103021,0.119402985075,0.194029850746,0.388059701493,0.201492537313,0.0820895522388,0.0149253731343,3
./files/datasets/data/20news-bydate-train/rec.autos/103230,0.217821782178,0.178217821782,0.326732673267,0.138613861386,0.0990099009901,0.039603960396,3
./files/datasets/data/20news-bydate-train/rec.autos/103060,0.125,0.25,0.291666666667,0.21875,0.114583333333,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/103280,0.239669421488,0.264462809917,0.231404958678,0.190082644628,0.0578512396694,0.0165289256198,2
./files/datasets/data/20news-bydate-train/rec.autos/103095,0.134615384615,0.163461538462,0.346153846154,0.153846153846,0.192307692308,0.00961538461538,3
./files/datasets/data/20news-bydate-train/rec.autos/102988,0.0775862068966,0.172413793103,0.413793103448,0.172413793103,0.0948275862069,0.0689655172414,3
./files/datasets/data/20news-bydate-train/rec.autos/103345,0.070796460177,0.16814159292,0.424778761062,0.221238938053,0.0884955752212,0.0265486725664,3
./files/datasets/data/20news-bydate-train/rec.autos/102968,0.105691056911,0.19512195122,0.373983739837,0.178861788618,0.105691056911,0.0406504065041,3
./files/datasets/data/20news-bydate-train/rec.autos/102781,0.186746987952,0.126506024096,0.33734939759,0.186746987952,0.102409638554,0.0602409638554,3
./files/datasets/data/20news-bydate-train/rec.autos/102850,0.135135135135,0.0810810810811,0.445945945946,0.202702702703,0.108108108108,0.027027027027,3
./files/datasets/data/20news-bydate-train/rec.autos/101558,0.164383561644,0.150684931507,0.342465753425,0.191780821918,0.123287671233,0.027397260274,3
./files/datasets/data/20news-bydate-train/rec.autos/103025,0.131147540984,0.131147540984,0.344262295082,0.229508196721,0.0819672131148,0.0819672131148,3
./files/datasets/data/20news-bydate-train/rec.autos/101650,0.189873417722,0.126582278481,0.240506329114,0.26582278481,0.101265822785,0.0759493670886,4
./files/datasets/data/20news-bydate-train/rec.autos/102944,0.0967741935484,0.0967741935484,0.225806451613,0.322580645161,0.0645161290323,0.193548387097,4
./files/datasets/data/20news-bydate-train/rec.autos/103748,0.14,0.18,0.24,0.26,0.1,0.08,4
./files/datasets/data/20news-bydate-train/rec.autos/102762,0.129411764706,0.164705882353,0.376470588235,0.2,0.105882352941,0.0235294117647,3
./files/datasets/data/20news-bydate-train/rec.autos/102893,0.0694444444444,0.166666666667,0.333333333333,0.236111111111,0.125,0.0694444444444,3
./files/datasets/data/20news-bydate-train/rec.autos/101571,0.172413793103,0.172413793103,0.310344827586,0.206896551724,0.0689655172414,0.0689655172414,3
./files/datasets/data/20news-bydate-train/rec.autos/102754,0.110169491525,0.169491525424,0.449152542373,0.152542372881,0.0847457627119,0.0338983050847,3
./files/datasets/data/20news-bydate-train/rec.autos/101614,0.04,0.04,0.36,0.4,0.12,0.04,4
./files/datasets/data/20news-bydate-train/rec.autos/103312,0.168421052632,0.136842105263,0.336842105263,0.2,0.0947368421053,0.0631578947368,3
./files/datasets/data/20news-bydate-train/rec.autos/103381,0.153846153846,0.146153846154,0.476923076923,0.146153846154,0.0538461538462,0.0230769230769,3
./files/datasets/data/20news-bydate-train/rec.autos/103003,0.100917431193,0.100917431193,0.440366972477,0.220183486239,0.0642201834862,0.0733944954128,3
./files/datasets/data/20news-bydate-train/rec.autos/101621,0.08,0.08,0.56,0.24,0.0,0.04,3
./files/datasets/data/20news-bydate-train/rec.autos/101648,0.244680851064,0.127659574468,0.287234042553,0.191489361702,0.0744680851064,0.0744680851064,3
./files/datasets/data/20news-bydate-train/rec.autos/103102,0.179245283019,0.122641509434,0.377358490566,0.179245283019,0.0754716981132,0.0660377358491,3
./files/datasets/data/20news-bydate-train/rec.autos/102737,0.0990099009901,0.207920792079,0.326732673267,0.188118811881,0.138613861386,0.039603960396,3
./files/datasets/data/20news-bydate-train/rec.autos/102814,0.133333333333,0.106666666667,0.4,0.226666666667,0.106666666667,0.0266666666667,3
./files/datasets/data/20news-bydate-train/rec.autos/103383,0.123076923077,0.246153846154,0.292307692308,0.230769230769,0.0615384615385,0.0461538461538,3
./files/datasets/data/20news-bydate-train/rec.autos/102874,0.122448979592,0.224489795918,0.408163265306,0.15306122449,0.0510204081633,0.0408163265306,3
./files/datasets/data/20news-bydate-train/rec.autos/101653,0.139344262295,0.188524590164,0.344262295082,0.196721311475,0.0819672131148,0.0491803278689,3
./files/datasets/data/20news-bydate-train/rec.autos/102878,0.215189873418,0.164556962025,0.240506329114,0.291139240506,0.0759493670886,0.0126582278481,4
./files/datasets/data/20news-bydate-train/rec.autos/102736,0.117021276596,0.106382978723,0.351063829787,0.234042553191,0.0851063829787,0.106382978723,3
./files/datasets/data/20news-bydate-train/rec.autos/101626,0.114503816794,0.175572519084,0.389312977099,0.175572519084,0.114503816794,0.030534351145,3
./files/datasets/data/20news-bydate-train/rec.autos/102973,0.111111111111,0.155555555556,0.444444444444,0.2,0.0444444444444,0.0444444444444,3
./files/datasets/data/20news-bydate-train/rec.autos/103233,0.133333333333,0.12,0.453333333333,0.213333333333,0.0666666666667,0.0133333333333,3
./files/datasets/data/20news-bydate-train/rec.autos/102849,0.119565217391,0.201086956522,0.396739130435,0.195652173913,0.0815217391304,0.0054347826087,3
./files/datasets/data/20news-bydate-train/rec.autos/103223,0.089552238806,0.10447761194,0.402985074627,0.216417910448,0.15671641791,0.0298507462687,3
./files/datasets/data/20news-bydate-train/rec.autos/102805,0.126436781609,0.126436781609,0.367816091954,0.287356321839,0.0459770114943,0.0459770114943,3
./files/datasets/data/20news-bydate-train/rec.autos/102862,0.158536585366,0.170731707317,0.426829268293,0.121951219512,0.0975609756098,0.0243902439024,3
./files/datasets/data/20news-bydate-train/rec.autos/101644,0.128205128205,0.153846153846,0.230769230769,0.307692307692,0.153846153846,0.025641025641,4
./files/datasets/data/20news-bydate-train/rec.autos/101591,0.263157894737,0.263157894737,0.105263157895,0.368421052632,0.0,0.0,4
./files/datasets/data/20news-bydate-train/rec.autos/102789,0.211538461538,0.192307692308,0.288461538462,0.115384615385,0.173076923077,0.0192307692308,3
./files/datasets/data/20news-bydate-train/rec.autos/102743,0.107692307692,0.184615384615,0.276923076923,0.261538461538,0.0923076923077,0.0769230769231,3
./files/datasets/data/20news-bydate-train/rec.autos/102992,0.162162162162,0.189189189189,0.283783783784,0.175675675676,0.121621621622,0.0675675675676,3
./files/datasets/data/20news-bydate-train/rec.autos/102870,0.125,0.1875,0.395833333333,0.1875,0.0416666666667,0.0625,3
./files/datasets/data/20news-bydate-train/rec.autos/102853,0.0909090909091,0.159090909091,0.431818181818,0.227272727273,0.0909090909091,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/102788,0.0487804878049,0.121951219512,0.292682926829,0.439024390244,0.0731707317073,0.0243902439024,4
./files/datasets/data/20news-bydate-train/rec.autos/102966,0.0566037735849,0.150943396226,0.415094339623,0.254716981132,0.0943396226415,0.0283018867925,3
./files/datasets/data/20news-bydate-train/rec.autos/102889,0.135922330097,0.135922330097,0.427184466019,0.145631067961,0.0582524271845,0.0970873786408,3
./files/datasets/data/20news-bydate-train/rec.autos/102841,0.166666666667,0.047619047619,0.380952380952,0.285714285714,0.0952380952381,0.0238095238095,3
./files/datasets/data/20news-bydate-train/rec.autos/102916,0.111111111111,0.188034188034,0.410256410256,0.17094017094,0.0683760683761,0.0512820512821,3
./files/datasets/data/20news-bydate-train/rec.autos/101627,0.0526315789474,0.189473684211,0.494736842105,0.168421052632,0.0736842105263,0.0210526315789,3
./files/datasets/data/20news-bydate-train/rec.autos/102848,0.0875,0.1125,0.3625,0.2125,0.0875,0.1375,3
./files/datasets/data/20news-bydate-train/rec.autos/103769,0.08,0.2,0.293333333333,0.226666666667,0.106666666667,0.0933333333333,3
./files/datasets/data/20news-bydate-train/rec.autos/101600,0.157024793388,0.132231404959,0.438016528926,0.115702479339,0.115702479339,0.0413223140496,3
./files/datasets/data/20news-bydate-train/rec.autos/103107,0.247191011236,0.0786516853933,0.191011235955,0.247191011236,0.202247191011,0.0337078651685,1
./files/datasets/data/20news-bydate-train/rec.autos/102918,0.172413793103,0.241379310345,0.241379310345,0.275862068966,0.0689655172414,0.0,4
./files/datasets/data/20news-bydate-train/rec.autos/101565,0.127659574468,0.177304964539,0.333333333333,0.241134751773,0.0780141843972,0.0425531914894,3
./files/datasets/data/20news-bydate-train/rec.autos/101672,0.141592920354,0.0884955752212,0.407079646018,0.238938053097,0.115044247788,0.00884955752212,3
./files/datasets/data/20news-bydate-train/rec.autos/103384,0.116751269036,0.137055837563,0.426395939086,0.157360406091,0.121827411168,0.0406091370558,3
./files/datasets/data/20news-bydate-train/rec.autos/101556,0.104166666667,0.0625,0.583333333333,0.125,0.0625,0.0625,3
./files/datasets/data/20news-bydate-train/rec.autos/101632,0.266666666667,0.0666666666667,0.244444444444,0.311111111111,0.111111111111,0.0,4
./files/datasets/data/20news-bydate-train/rec.autos/102887,0.0985915492958,0.176056338028,0.464788732394,0.133802816901,0.0774647887324,0.0492957746479,3
./files/datasets/data/20news-bydate-train/rec.autos/102843,0.108695652174,0.130434782609,0.434782608696,0.152173913043,0.0217391304348,0.152173913043,3
./files/datasets/data/20news-bydate-train/rec.autos/102937,0.116451016636,0.179297597043,0.417744916821,0.155268022181,0.103512014787,0.0277264325323,3
./files/datasets/data/20news-bydate-train/rec.autos/102800,0.222222222222,0.185185185185,0.37037037037,0.111111111111,0.0,0.111111111111,3
./files/datasets/data/20news-bydate-train/rec.autos/102827,0.0666666666667,0.166666666667,0.2,0.366666666667,0.0333333333333,0.166666666667,4
./files/datasets/data/20news-bydate-train/rec.autos/101656,0.22641509434,0.150943396226,0.245283018868,0.22641509434,0.150943396226,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/101673,0.169811320755,0.0754716981132,0.320754716981,0.283018867925,0.11320754717,0.0377358490566,3
./files/datasets/data/20news-bydate-train/rec.autos/102777,0.108843537415,0.244897959184,0.401360544218,0.115646258503,0.0884353741497,0.0408163265306,3
./files/datasets/data/20news-bydate-train/rec.autos/102742,0.265151515152,0.159090909091,0.257575757576,0.242424242424,0.0757575757576,0.0,1
./files/datasets/data/20news-bydate-train/rec.autos/103015,0.116279069767,0.139534883721,0.372093023256,0.209302325581,0.0697674418605,0.093023255814,3
./files/datasets/data/20news-bydate-train/rec.autos/103030,0.12676056338,0.197183098592,0.338028169014,0.239436619718,0.0704225352113,0.0281690140845,3
./files/datasets/data/20news-bydate-train/rec.autos/103200,0.0555555555556,0.194444444444,0.152777777778,0.402777777778,0.180555555556,0.0138888888889,4
./files/datasets/data/20news-bydate-train/rec.autos/102873,0.0875,0.16875,0.3625,0.2125,0.125,0.04375,3
./files/datasets/data/20news-bydate-train/rec.autos/102837,0.157894736842,0.0789473684211,0.5,0.157894736842,0.105263157895,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/102914,0.0817610062893,0.295597484277,0.314465408805,0.157232704403,0.0943396226415,0.0566037735849,3
./files/datasets/data/20news-bydate-train/rec.autos/103407,0.166666666667,0.166666666667,0.266666666667,0.166666666667,0.133333333333,0.1,3
./files/datasets/data/20news-bydate-train/rec.autos/103326,0.100840336134,0.117647058824,0.46218487395,0.176470588235,0.100840336134,0.0420168067227,3
./files/datasets/data/20news-bydate-train/rec.autos/102990,0.0689655172414,0.172413793103,0.5,0.137931034483,0.120689655172,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/102949,0.131578947368,0.157894736842,0.407894736842,0.184210526316,0.0526315789474,0.0657894736842,3
./files/datasets/data/20news-bydate-train/rec.autos/101596,0.168539325843,0.0561797752809,0.460674157303,0.213483146067,0.0561797752809,0.0449438202247,3
./files/datasets/data/20news-bydate-train/rec.autos/103054,0.0851063829787,0.170212765957,0.170212765957,0.425531914894,0.063829787234,0.0851063829787,4
./files/datasets/data/20news-bydate-train/rec.autos/102831,0.220588235294,0.147058823529,0.25,0.294117647059,0.0882352941176,0.0,4
./files/datasets/data/20news-bydate-train/rec.autos/101604,0.102702702703,0.151351351351,0.389189189189,0.162162162162,0.108108108108,0.0864864864865,3
./files/datasets/data/20news-bydate-train/rec.autos/102747,0.265306122449,0.142857142857,0.265306122449,0.265306122449,0.0408163265306,0.0204081632653,1
./files/datasets/data/20news-bydate-train/rec.autos/101585,0.136363636364,0.166666666667,0.424242424242,0.181818181818,0.0757575757576,0.0151515151515,3
./files/datasets/data/20news-bydate-train/rec.autos/103282,0.185185185185,0.111111111111,0.296296296296,0.259259259259,0.111111111111,0.037037037037,3
./files/datasets/data/20news-bydate-train/rec.autos/101638,0.0545454545455,0.0727272727273,0.490909090909,0.272727272727,0.0727272727273,0.0363636363636,3
./files/datasets/data/20news-bydate-train/rec.autos/101580,0.116504854369,0.184466019417,0.391585760518,0.165048543689,0.0970873786408,0.0453074433657,3
./files/datasets/data/20news-bydate-train/rec.autos/103781,0.15306122449,0.183673469388,0.357142857143,0.214285714286,0.0714285714286,0.0204081632653,3
./files/datasets/data/20news-bydate-train/rec.autos/102835,0.145833333333,0.125,0.3125,0.229166666667,0.166666666667,0.0208333333333,3
./files/datasets/data/20news-bydate-train/rec.autos/102863,0.114285714286,0.257142857143,0.385714285714,0.0857142857143,0.0571428571429,0.1,3
./files/datasets/data/20news-bydate-train/rec.autos/102933,0.218181818182,0.127272727273,0.436363636364,0.109090909091,0.0545454545455,0.0545454545455,3
./files/datasets/data/20news-bydate-train/rec.autos/103262,0.0841121495327,0.140186915888,0.411214953271,0.214953271028,0.102803738318,0.0467289719626,3
./files/datasets/data/20news-bydate-train/rec.autos/101647,0.255813953488,0.093023255814,0.395348837209,0.139534883721,0.0697674418605,0.046511627907,3
./files/datasets/data/20news-bydate-train/rec.autos/103766,0.0970149253731,0.246268656716,0.253731343284,0.186567164179,0.141791044776,0.0746268656716,3
./files/datasets/data/20news-bydate-train/rec.autos/102995,0.0,0.0,0.363636363636,0.636363636364,0.0,0.0,4
./files/datasets/data/20news-bydate-train/rec.autos/103241,0.109090909091,0.127272727273,0.490909090909,0.218181818182,0.0181818181818,0.0363636363636,3
./files/datasets/data/20news-bydate-train/rec.autos/102744,0.17701863354,0.208074534161,0.288819875776,0.232919254658,0.0652173913043,0.027950310559,3
./files/datasets/data/20news-bydate-train/rec.autos/102830,0.210526315789,0.210526315789,0.315789473684,0.210526315789,0.0526315789474,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/101681,0.176470588235,0.139705882353,0.389705882353,0.147058823529,0.0808823529412,0.0661764705882,3
./files/datasets/data/20news-bydate-train/rec.autos/103033,0.0941704035874,0.260089686099,0.345291479821,0.152466367713,0.130044843049,0.0179372197309,3
./files/datasets/data/20news-bydate-train/rec.autos/103297,0.179190751445,0.260115606936,0.323699421965,0.138728323699,0.0809248554913,0.0173410404624,3
./files/datasets/data/20news-bydate-train/rec.autos/102818,0.09375,0.15625,0.4375,0.15625,0.125,0.03125,3
./files/datasets/data/20news-bydate-train/rec.autos/102819,0.177419354839,0.112903225806,0.290322580645,0.241935483871,0.161290322581,0.0161290322581,3
./files/datasets/data/20news-bydate-train/rec.autos/103260,0.2265625,0.1015625,0.3203125,0.171875,0.171875,0.0078125,3
./files/datasets/data/20news-bydate-train/rec.autos/102836,0.0734463276836,0.186440677966,0.429378531073,0.231638418079,0.0677966101695,0.0112994350282,3
./files/datasets/data/20news-bydate-train/rec.autos/102984,0.1,0.0714285714286,0.5,0.2,0.114285714286,0.0142857142857,3
./files/datasets/data/20news-bydate-train/rec.autos/102912,0.0984848484848,0.174242424242,0.325757575758,0.181818181818,0.159090909091,0.0606060606061,3
./files/datasets/data/20news-bydate-train/rec.autos/101597,0.121212121212,0.151515151515,0.454545454545,0.212121212121,0.0606060606061,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/103294,0.150793650794,0.190476190476,0.34126984127,0.166666666667,0.126984126984,0.0238095238095,3
./files/datasets/data/20news-bydate-train/rec.autos/103756,0.095652173913,0.165217391304,0.35652173913,0.24347826087,0.0695652173913,0.0695652173913,3
./files/datasets/data/20news-bydate-train/rec.autos/102888,0.139534883721,0.212624584718,0.352159468439,0.172757475083,0.0996677740864,0.0232558139535,3
./files/datasets/data/20news-bydate-train/rec.autos/103532,0.0645161290323,0.129032258065,0.451612903226,0.193548387097,0.129032258065,0.0322580645161,3
./files/datasets/data/20news-bydate-train/rec.autos/101551,0.0932642487047,0.20207253886,0.383419689119,0.181347150259,0.124352331606,0.0155440414508,3
./files/datasets/data/20news-bydate-train/rec.autos/103040,0.116279069767,0.093023255814,0.279069767442,0.209302325581,0.302325581395,0.0,5
./files/datasets/data/20news-bydate-train/rec.autos/103035,0.193181818182,0.147727272727,0.295454545455,0.227272727273,0.0909090909091,0.0454545454545,3
./files/datasets/data/20news-bydate-train/rec.autos/101676,0.172839506173,0.0987654320988,0.395061728395,0.148148148148,0.185185185185,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/102929,0.0869565217391,0.130434782609,0.347826086957,0.260869565217,0.0869565217391,0.0869565217391,3
./files/datasets/data/20news-bydate-train/rec.autos/103295,0.140845070423,0.056338028169,0.450704225352,0.239436619718,0.0985915492958,0.0140845070423,3
./files/datasets/data/20news-bydate-train/rec.autos/102955,0.172727272727,0.181818181818,0.354545454545,0.190909090909,0.0727272727273,0.0272727272727,3
./files/datasets/data/20news-bydate-train/rec.autos/103085,0.15306122449,0.173469387755,0.438775510204,0.112244897959,0.0918367346939,0.030612244898,3
./files/datasets/data/20news-bydate-train/rec.autos/102842,0.0810810810811,0.0810810810811,0.459459459459,0.297297297297,0.027027027027,0.0540540540541,3
./files/datasets/data/20news-bydate-train/rec.autos/103032,0.146153846154,0.261538461538,0.346153846154,0.176923076923,0.0538461538462,0.0153846153846,3
./files/datasets/data/20news-bydate-train/rec.autos/103052,0.14953271028,0.177570093458,0.448598130841,0.130841121495,0.0841121495327,0.00934579439252,3
./files/datasets/data/20news-bydate-train/rec.autos/103354,0.0941176470588,0.176470588235,0.317647058824,0.247058823529,0.129411764706,0.0352941176471,3
./files/datasets/data/20news-bydate-train/rec.autos/102735,0.0972222222222,0.125,0.458333333333,0.152777777778,0.111111111111,0.0555555555556,3
./files/datasets/data/20news-bydate-train/rec.autos/103226,0.125,0.21875,0.21875,0.3125,0.09375,0.03125,4
./files/datasets/data/20news-bydate-train/rec.autos/102981,0.0810810810811,0.108108108108,0.432432432432,0.243243243243,0.108108108108,0.027027027027,3
./files/datasets/data/20news-bydate-train/rec.autos/101622,0.0851063829787,0.212765957447,0.329787234043,0.212765957447,0.0531914893617,0.106382978723,3
./files/datasets/data/20news-bydate-train/rec.autos/102906,0.113636363636,0.193181818182,0.397727272727,0.193181818182,0.0909090909091,0.0113636363636,3
./files/datasets/data/20news-bydate-train/rec.autos/103041,0.1,0.2,0.266666666667,0.244444444444,0.144444444444,0.0444444444444,3
./files/datasets/data/20news-bydate-train/rec.autos/102775,0.0579710144928,0.101449275362,0.420289855072,0.289855072464,0.101449275362,0.0289855072464,3
./files/datasets/data/20news-bydate-train/rec.autos/101661,0.0612244897959,0.244897959184,0.224489795918,0.183673469388,0.224489795918,0.0612244897959,2
./files/datasets/data/20news-bydate-train/rec.autos/101593,0.285714285714,0.142857142857,0.357142857143,0.178571428571,0.0,0.0357142857143,3
./files/datasets/data/20news-bydate-train/rec.autos/103092,0.119047619048,0.27380952381,0.333333333333,0.107142857143,0.142857142857,0.0238095238095,3
./files/datasets/data/20news-bydate-train/rec.autos/102783,0.109589041096,0.369863013699,0.278538812785,0.159817351598,0.0456621004566,0.0365296803653,2
./files/datasets/data/20news-bydate-train/rec.autos/103323,0.235294117647,0.117647058824,0.313725490196,0.254901960784,0.0588235294118,0.0196078431373,3
./files/datasets/data/20news-bydate-train/rec.autos/102908,0.123188405797,0.152173913043,0.376811594203,0.224637681159,0.0942028985507,0.0289855072464,3
./files/datasets/data/20news-bydate-train/rec.autos/102884,0.128048780488,0.219512195122,0.371951219512,0.146341463415,0.109756097561,0.0243902439024,3
./files/datasets/data/20news-bydate-train/rec.autos/103000,0.22641509434,0.11320754717,0.377358490566,0.169811320755,0.0566037735849,0.0566037735849,3
./files/datasets/data/20news-bydate-train/rec.autos/102828,0.222222222222,0.185185185185,0.37037037037,0.148148148148,0.0740740740741,0.0,3
./files/datasets/data/20news-bydate-train/rec.autos/103120,0.0862068965517,0.137931034483,0.344827586207,0.258620689655,0.0862068965517,0.0862068965517,3
./files/datasets/data/20news-bydate-train/rec.autos/103426,0.184523809524,0.172619047619,0.333333333333,0.238095238095,0.0535714285714,0.0178571428571,3
./files/datasets/data/20news-bydate-train/rec.autos/102826,0.221052631579,0.136842105263,0.347368421053,0.168421052632,0.0947368421053,0.0315789473684,3
./files/datasets/data/20news-bydate-train/rec.autos/102972,0.153153153153,0.216216216216,0.387387387387,0.171171171171,0.036036036036,0.036036036036,3
./files/datasets/data/20news-bydate-train/rec.autos/101625,0.1,0.15,0.35,0.25,0.05,0.1,3
./files/datasets/data/20news-bydate-train/rec.autos/102832,0.093023255814,0.116279069767,0.209302325581,0.488372093023,0.093023255814,0.0,4
./files/datasets/data/20news-bydate-train/rec.autos/101572,0.183908045977,0.275862068966,0.298850574713,0.137931034483,0.0804597701149,0.0229885057471,3
./files/datasets/data/20news-bydate-train/rec.autos/103190,0.0860927152318,0.112582781457,0.450331125828,0.152317880795,0.185430463576,0.0132450331126,3
./files/datasets/data/20news-bydate-train/rec.autos/102784,0.28,0.08,0.28,0.28,0.08,0.0,1
./files/datasets/data/20news-bydate-train/rec.autos/101563,0.190476190476,0.047619047619,0.428571428571,0.238095238095,0.0714285714286,0.0238095238095,3
