0.00085321564,restriction
0.0008490864,dumping
0.0008440562,benefit
0.000842541,deny
0.000839462,carnival
0.0008363655,competition
0.000835493,feel
0.00083127705,force
0.00082940666,spokesman
0.0008269022,able
0.00082554854,approve
0.0008253234,informal
0.0008215838,membership
0.00081571663,key
0.00081199035,engagement
0.00080816273,react
0.00080689474,strengthening
0.0008067647,environment
0.00080635626,aim
0.00080129225,means
0.00079837954,present
0.00079521275,discussion
0.00079258287,get_down
0.0007900058,power
0.0007890616,revenge
0.00078840414,basic
0.0007850287,degree
0.00078472664,personal_business
0.0007782962,avoid
0.0007765628,admit
0.00077010447,oppose
0.00077003654,deal
0.00076856074,travel
0.0007679673,difficult
0.00076768245,fail
0.0007674145,working
0.00076694996,selling
0.0007582287,law
0.0007534231,trip
0.0007515056,friday
0.00074129185,core
0.0007396232,yesterday
0.00073779613,particular
0.00073735754,evidence
0.000735143,sound
0.0007339752,hit
0.00072472333,stay
0.00072291994,resolution
0.0007220408,devising
0.0007218697,run
0.00072118675,schedule
0.0007201915,involve
0.0007187047,package
0.0007181511,office
0.00071609975,ahead
0.0007133178,desire
0.0007116931,retaliatory
0.00070846296,limit
0.00070695044,agenda
0.00070060184,association
0.000699906,opening
0.0006976123,finance
0.0006953108,discourse
0.00069373415,barrier
0.0006881113,earlier
0.00068543025,basically
0.00068502343,competitiveness
0.00068257214,united_states
0.00068057305,downturn
0.0006770266,korean
0.0006757719,understanding
0.00067444466,easy
0.0006738053,scale
0.00066807854,particularly
0.0006665423,charge
0.0006652966,little
0.0006595513,critical
0.00065828324,incorporate
0.00065559737,situation
0.00065301155,stipulate
0.0006513447,compensation
0.0006508039,howard
0.00065079954,impact
0.0006504992,anti
0.00064417085,use
0.0006414447,michael
0.0006400289,argument
0.00063299143,face
0.00063265953,review
0.00063203747,supply
0.0006273115,consensus
0.000626912,given
0.0006255939,huge
0.0006253219,likely
0.0006241262,area
0.0006214878,violate
0.0006213877,group
0.0006209949,rep
0.0006204988,restrictive
0.0006184553,possible
0.00061490136,report
0.00061392284,regulation
0.00061328674,knock
0.0006100539,analyst
0.00060887664,misdemeanor
0.0006085089,gross_sales
0.0006063958,global
0.00060083537,refer
0.0005939906,consideration
0.00059333275,late
0.00059144694,team
0.0005908454,solution
0.0005889866,right
0.00058539934,protection
0.00058477663,democrat
0.0005833112,thursday
0.0005831304,tension
0.00058013346,past
0.0005779671,torah
0.0005764841,understand
0.00057549396,street_fighter
0.0005699752,services
0.00056659983,deterioration
0.0005656893,develop
0.0005656253,restrict
0.0005645677,intend
0.00056404195,james
0.0005601961,look
0.0005584375,hankering
0.0005564206,lopsided
0.0005563176,prevent
0.00055293407,vitamin_d
0.00055217656,imperativeness
0.0005499924,democratic
0.00054906635,fabric
0.00054373953,addition
0.0005431036,computer
0.00054078794,reasonable
0.0005371332,form
0.00053358584,special
0.0005326844,cabinet
0.00053162425,term
0.0005316202,reason
0.0005304736,curb
0.0005293219,incentive
0.00052630476,latest
0.0005258858,failure
0.00052586524,preparation
0.00052471255,leadership
0.00052399695,commissariat
0.00052358734,employer
0.0005222683,bargain
0.00052088196,write
0.0005203835,cost
0.00052025396,give
0.00051741063,asian
0.0005162782,advisory
0.0005121716,panel
0.0005117263,short
0.0005085931,robert
0.0005082779,draft
0.0005078777,opinion
0.00050554244,body
0.00050393253,call
0.00050380523,danger
0.00050252595,accused
0.0005012647,quickly
0.00050029665,focus
0.0004978894,show
0.00049743924,memo
0.0004964132,dominant
0.0004937941,turn
0.00049316447,reserve
0.000491071,refuse
0.00049016916,optimistic
0.0004890574,organization
0.00048521522,content
0.00048375886,carefully
0.0004829022,decide
0.0004801288,escalate
0.00047954742,batch
0.00047943654,coordination
0.00047823257,july
0.0004756656,brassiere
0.00047502574,survey
0.00047401432,external
0.00047360652,pending
0.0004728526,permit
0.00047221698,mandate
0.0004696178,competitive
0.00046955084,republican
0.00046915672,letter
0.00046878506,express
0.00046864292,range
0.00046811873,menace
0.00046806136,answer
0.0004678757,case
0.0004677013,june
0.0004642639,please
0.00046341502,greater
0.0004615027,implement
0.00046114458,ailment
0.000456472,alliance
0.0004515831,surely
0.00045132844,better
0.00045025194,return
0.00044906518,fast
0.00044831546,customs
0.00044484957,entity
0.00044427466,personal
0.00044341668,behavior
0.00044149466,joint
0.00044125746,frailty
0.00044116657,pizza
0.0004410408,populace
0.00043983466,technical
0.0004389034,seriously
0.00043832845,undertaking
0.00043729797,wide
0.00043441722,settle
0.00043305696,emergency
0.0004314219,conference
0.00043099053,significantly
0.00043066285,immediate
0.0004306185,preciseness
0.00042946544,introduce
0.00042738844,bale
0.00042553226,basis
0.0004250731,follow
0.00042291064,security
0.00042172574,component
0.00042081537,repeatedly
0.00042080454,hearing
0.0004197564,carry
0.00041960753,ease
0.00041836564,crucial
0.00041808406,machinery
0.00041807248,fundamental
0.00041679302,mix
0.00041368205,current
0.00041023243,available
0.00040981345,punishment
0.0004092817,govern
0.00040698817,absorb
0.00040611307,democracy
0.00040453384,efficiency
0.00040383637,cola
0.00040300284,demand
0.00040154904,expand
0.0004011003,buttocks
0.0004009582,days
0.00039991376,remove
0.00039933788,parts
0.00039757547,growth
0.00039755006,idea
0.00039715917,diplomat
0.00039712054,appeal
0.0003969973,ago
0.00039654056,affect
0.00039465082,lawgiver
0.00039405437,chiefly
0.0003940305,pillar
0.00039330797,sentiment
0.0003922773,doomed
0.0003914945,emerge
0.0003901836,satisfy
0.0003898812,resistance
0.00038862517,insider
0.00038824973,erythroxylon_coca
0.00038612157,bigger
0.00038540637,increase
0.00038517875,liberal
0.0003844785,tone
0.00038402338,enter
0.00038248135,strong
0.00038220166,close
0.00038178984,best
0.00038111248,steadily
0.00038111248,fiduciary
0.00038079332,amendment
0.00037912067,research
0.00037911997,reject
0.00037862026,increasingly
0.0003777525,coke
0.00037730497,arm
0.00037595228,fall
0.0003739725,stairs
0.00037268063,occupation
0.00037266038,slap
0.0003698728,asia
0.00036963107,manufacture
0.00036930604,necrotizing_enterocolitis
0.00036827766,plaza
0.00036794678,grey
0.0003667929,begin
0.00036655177,recoil
0.0003661844,pickings
0.0003654117,colony
0.00036518316,minimum
0.00036504213,start
0.00036440353,direction
0.000362191,ball
0.0003618352,jean
0.0003615041,payment
0.00036097685,things
0.0003608075,articulation
0.00035675702,annual
0.00035656826,conditions
0.00035111952,people
0.00035106562,stance
0.00035060858,coerce
0.00034912679,record
0.00034883924,lose
0.00034838277,lashkar-e-taiba
0.00034827416,protect
0.00034691172,agency
0.0003460932,development
0.00034587906,dry
0.00034506462,promise
0.00034411176,immediately
0.0003439692,vegetable
0.00034383163,multilateral
0.00034313407,devices
0.00034201707,press
0.00034149704,appropriation
0.00034128298,equipment
0.00034019764,goad
0.00033715833,success
0.00033701977,punish
0.00033668888,later
0.0003364111,dash
0.0003346807,purpose
0.0003335295,interest
0.0003317976,sector
0.00033175712,speaking
0.00032988592,excessive
0.00032959,harmonize
0.000328285,challenge
0.00032824307,useful
0.00032780916,regulate
0.00032725223,liberalize
0.00032662024,confident
0.00032505285,mention
0.00032501968,economist
0.0003239363,play
0.0003236334,local
0.0003223683,move
0.0003217764,civil
0.00032154328,great
0.00032124383,failing
0.0003207225,talk
0.00032040977,course
0.00031998407,western
0.00031962298,putt
0.00031783112,congressional
0.00031755178,unable
0.00031593934,quest
0.00031568093,session
0.0003156246,possibility
0.00031494658,center
0.0003143003,breakage
0.00031395967,cull
0.00031368312,crack
0.00031151998,merely
0.00031127082,geneva
0.00031022233,electric
0.00030927057,deputation
0.00030897223,convert
0.000307765,newly
0.00030761654,mission
0.00030654643,clarify
0.000305204,backing
0.0003046335,presently
0.00030390022,deadline
0.00030380083,clause
0.00030299558,resource
0.00030221496,vote
0.00030146076,frustration
0.00030094487,business
0.00030090785,passage
0.00029974102,powerful
0.00029850582,felt
0.00029848333,save
0.00029847052,hunt
0.00029812005,host
0.0002970725,orient
0.00029637525,renege
0.00029570528,correct
0.00029528624,news
0.0002950236,complain
0.00029477218,type
0.00029433455,point
0.00029354487,recommend
0.00029265403,production
0.00029243,gap
0.00029198997,five
0.00029195266,pressure
0.00029177897,patent
0.00029165906,exemption
0.00028925305,doubt
0.00028887897,confront
0.0002884905,successful
0.0002879578,hike
0.00028685923,permission
0.00028657433,feasible
0.00028655192,corporation
0.00028576923,willingness
0.0002848539,sell
0.00028478762,weight
0.00028428153,negotiator
0.00028415956,george
0.00028355885,europe
0.00028202488,worst
0.00028166658,probably
0.00028102772,describe
0.00027976529,magnitude
0.00027899182,indication
0.00027832293,creation
0.00027810325,item
0.00027789618,bide
0.00027738675,summer
0.00027701558,balance
0.00027521132,perceive
0.0002747427,warning
0.00027468297,flower
0.00027265222,series
0.00027245466,weekend
0.00027217885,farmer
0.0002717517,fear
0.00027166176,bridge
0.0002705374,leave
0.0002703388,clear
0.00026996701,pressing
0.00026978017,choose
0.0002696189,interview
0.0002692715,restructure
0.0002686423,come
0.00026756228,restore
0.00026727206,prime_minister
0.00026684013,department
0.00026603084,contempt
0.00026564347,individually
0.00026562926,reappraisal
0.00026557912,language
0.0002642855,path
0.00026418144,shape
0.00026414893,details
0.00026308047,different
0.00026229685,battle
0.00026213354,sen
0.00026176657,pricing
0.00026143627,eighth
0.0002605912,ending
0.0002599902,unveil
0.0002598985,midwest
0.00025979365,peninsula
0.00025979365,lull
0.00025886623,assurance
0.00025861972,carry_through
0.00025839044,base_on_balls
0.00025779824,pledge
0.00025656747,construction
0.0002555728,history
0.00025384914,concession
0.000253686,insurance_company
0.0002536831,bomber
0.00025358394,subsidize
0.00025336782,volume
0.00025227584,remains
0.0002512542,criticism
0.00025076157,harsh
0.00025070945,optimism
0.00024974678,television
0.00024929538,swift
0.00024680136,early
0.0002466555,poor_people
0.00024637362,insist
0.00024515577,venice
0.0002447003,edge
0.00024397351,determination
0.00024367284,progress
0.00024104536,screen
0.00023975759,temp
0.0002394482,transgress
0.00023893153,proper
0.00023757142,elevation
0.00023740293,single-foot
0.00023740293,dismay
0.00023540431,businessmen
0.00023539398,make
0.00023531541,relieve
0.00023527548,senator
0.0002344501,joining
0.00023412544,disappoint
0.00023340892,analyze
0.00023301749,adviser
0.00023290508,bend
0.0002327785,thwart
0.00023219384,daniel
0.00023138037,appraisal
0.00023129588,legal_power
0.00023124911,obviously
0.00023111507,status
0.00023074112,liberalization
0.00023022633,ballad
0.00022994679,transfer
0.00022927759,monopoly
0.00022924546,sit
0.00022809727,restraint
0.00022709645,adopt
0.00022691156,thomson
0.00022690571,cafe
0.00022690551,dam
0.00022654161,fringy
0.0002262141,cereal
0.0002254117,setting
0.00022532896,amount
0.00022510515,message
0.00022416019,nameless
0.00022244122,wright
0.00022214634,decrease
0.00022182391,precise
0.00022147028,plunderer
0.00022132839,friendly
0.00022126845,taiwan
0.00022115327,result
0.00022010438,missouri
0.00022001876,by_and_large
0.00021977465,financially
0.00021977004,spirit
0.00021922453,clasp
0.0002191706,badly
0.00021810179,rede
0.00021766107,entry
0.00021625185,allowance
0.00021602283,paul
0.00021601934,home
0.00021571136,deactivation
0.00021571136,apparition
0.0002156365,potential
0.00021561902,read
0.00021502495,blame
0.00021486505,careful
0.00021481117,holocene
0.0002146891,blow
0.00021462115,smith
0.00021407352,exporter
0.00021351913,address
0.00021296678,administrator
0.00021293105,trouble
0.00021118516,self
0.00021110925,defense_mechanism
0.00021051416,ascent
0.00021030226,sovereignty
0.00021011522,abroad
0.00020929506,injure
0.00020913823,obtain
0.00020852145,exporting
0.000207618,claim
0.00020760651,medium
0.00020749468,hand
0.00020742483,tell
0.00020521523,deadlock
0.00020475622,virtually
0.00020457762,pull
0.00020452085,arouse
0.00020349573,seoul
0.00020349573,farming
0.00020278571,advantage
0.00020240682,deep
0.00020240509,event
0.00020209879,recommendation
0.0002017764,peat
0.0002008313,flood
0.0002008313,conformity
0.00020080392,unwrap
0.00020047327,halt
0.00019885229,military
0.00019870026,list
0.0001980793,shipwright
0.00019728411,necktie
0.0001967233,committedness
0.00019570236,intervene
0.00019557792,percentage
0.00019519536,mandatary
0.00019508743,shipbuilding
0.00019472236,pursued
0.00019324536,cast
0.00019300003,sole
0.00019255825,go
0.0001923059,mutually
0.00019229417,footing
0.0001918401,thinking
0.00019035136,hundred
0.0001902559,limelight
0.00018955862,brook
0.00018946103,volunteer
0.00018894444,fleming
0.00018846232,proctor
0.00018842044,quick
0.00018818807,tie
0.00018732269,mechanism
0.00018689157,constraint
0.00018660519,examination
0.00018656284,telecommunication
0.0001861239,assortment
0.00018476919,single
0.00018446654,quote
0.00018353004,ignore
0.00018345023,toughen
0.00018320652,severe
0.00018263677,weaponry
0.00018245188,sudden
0.00018161669,salvage
0.00018114221,attach
0.00018098163,example
0.0001808348,presidential
0.00018062023,uncover
0.00017976119,version
0.00017974833,career
0.00017959908,believe
0.00017824308,brand
0.00017793651,worldwide
0.00017777775,links
0.00017724636,welcome
0.00017699316,bad
0.00017685986,inadequate
0.0001766291,giving
0.00017652755,widen
0.00017639411,monetary_value
0.00017619722,enormous
0.00017605278,compensate
0.00017577647,dependant
0.00017491009,blessing
0.00017451953,recently
0.00017450174,worker
0.00017419679,shooting
0.00017353123,illegal
0.00017303613,admission
0.00017262423,difference
0.00017261221,consequently
0.000172339,reinsurance
0.000172339,fraud
0.00017207967,defense
0.00017141664,rise
0.00017129017,collaborate
0.00017109963,possibly
0.00017085245,determine
0.00017062237,wholly
0.00017062009,taiwanese
0.00017061716,influential
0.00017028555,controversial
0.00017001473,tax_return
0.00016986286,environmental
0.00016944189,dismiss
0.00016867316,away
0.00016816866,superintendent
0.00016752421,hamper
0.00016725618,yamamoto
0.00016725618,blunt
0.00016725618,bitter
0.00016683132,table
0.0001667141,wave
0.00016639086,infusion
0.00016623146,outweigh
0.00016566174,hostel
0.00016529324,drafting
0.00016527496,perform
0.00016520957,speaker
0.00016498944,importer
0.00016393952,equivalent
0.00016287377,shipyard
0.00016234975,participate
0.0001618461,sweeping
0.00016159301,command
0.00016142512,site
0.00016119606,counter
0.00016115194,dram
0.00016012721,yes
0.00015982985,mistake
0.00015840557,modification
0.00015837475,headquarter
0.00015749034,accept
0.00015722773,significant
0.00015719999,size
0.00015711845,purchase
0.00015676388,effectiveness
0.00015602053,unemployment
0.00015573912,redress
0.00015573912,ratification
0.00015573912,pare
0.0001555644,hear
0.00015542872,vancouver
0.0001553284,enterprise
0.00015427727,arrest
0.00015315348,ready
0.00015268083,subject
0.00015258636,succeed
0.00015168493,masse
0.00015161638,actual
0.00015137235,investing
0.00015127438,peddler
0.00015104344,freeze
0.0001506573,pluto
0.0001506573,openness
0.0001506573,mania
0.0001506573,columbus
0.00014991818,catch
0.00014976299,peer
0.00014964763,spot
0.00014954506,information
0.00014915294,louis
0.00014823646,aggressive
0.00014698584,centre
0.00014663022,necessity
0.00014595664,oversee
0.00014557588,identity
0.00014557588,foolish
0.00014557532,larceny
0.0001452741,heavy
0.00014480366,fewer
0.00014460618,broad
0.00014424972,comprehensive_examination
0.00014283304,national_association_of_securities_dealers_automated_quotations
0.00014182602,appreciation
0.00014077293,extinguish
0.00014051647,recognize
0.00014049771,wolf
0.00014025874,bring
0.00014025847,communist
0.00014016728,culminate
0.00013971153,ban
0.00013947044,conciliation
0.0001391618,profit
0.0001390493,left
0.00013904546,flexibility
0.00013859243,cause
0.00013790354,disturb
0.00013783478,highly
0.00013724492,volition
0.00013671741,phase
0.00013652458,flexible
0.00013597209,capable
0.00013595834,interrupt
0.00013578341,priming
0.00013578341,nervous
0.00013528798,constitution
0.00013508956,observation
0.00013508672,veteran
0.00013508672,technically
0.00013508672,pant
0.00013508672,hesitant
0.00013508672,donate
0.00013508672,breach
0.00013508672,abhorrent
0.00013508105,statistics
0.00013507062,behalf
0.00013438195,disagree
0.00013434491,value
0.00013406525,sponsor
0.00013406525,combat
0.00013376118,offprint
0.00013259411,leverage
0.00013201925,aids
0.00013154607,advance
0.00013136015,foster
0.00013111297,suffer
0.00013062336,procurement
0.00013043228,thomas
0.00013036426,interruption
0.00013023216,transport
0.00013006212,cheap
0.00012937578,moment
0.00012898525,pretty
0.00012898243,accretion
0.0001289823,proportionately
0.0001289823,intelligibly
0.0001289823,fan
0.0001282887,byrd
0.00012747062,strongly
0.00012687803,boundary_line
0.00012656322,person
0.00012537534,losings
0.00012522681,unacceptable
0.00012496614,relationship
0.00012489619,following
0.00012460235,obstacle
0.0001245995,abort
0.00012402616,expansion
0.00012391337,number
0.00012390298,sword
0.00012338921,physique
0.00012331922,satisfactory
0.00012304385,put
0.0001230083,illinois
0.0001225846,account
0.00012208306,suspend
0.00012099018,worse
0.000120981065,contrast
0.00012087128,happy
0.000120448516,picture
0.00011979417,legal
0.00011964232,produce
0.00011882713,saba
0.00011819557,main
0.00011780316,garbage
0.00011780024,legislator
0.00011762657,cooperative
0.000116941934,prediction
0.00011678245,predict
0.000116159434,ottawa
0.000115535775,edward
0.000115521005,damage
0.00011527328,reservation
0.000115175266,overall
0.000114859686,honor
0.00011481402,ordain
0.000113901304,teach
0.00011349079,deregulation
0.000113418726,spearhead
0.000113418726,radically
0.000113418726,policyholder
0.000113418726,opposition
0.000113418726,faze
0.000113418726,debate
0.00011302451,line
0.00011297019,fertilizer
0.00011246969,couple
0.000111750356,seven
0.000111701556,unsolved
0.00011145904,time_period
0.000110677865,renegociate
0.00011037998,journalist
0.00011030884,productiveness
0.0001094359,majority
0.000108663924,bolster
0.00010858955,toilet
0.000108344495,spur
0.000108344495,kilobit
0.00010823327,kelvin
0.00010773052,rush
0.00010730909,exclude
0.000106623374,businessman
0.00010562094,million
0.00010554491,stimulate
0.00010389125,owe
0.00010376411,represent
0.00010274739,army_for_the_liberation_of_rwanda
0.00010224497,operable
0.00010224497,alteration
0.000102241946,random-access_memory
0.000102241946,muscle
0.000102241946,fuss
0.000102241946,erasable_programmable_read-only_memory
0.000102241946,elusive
0.000102241946,credibly
0.000102241946,bludgeon
0.00010191894,presence
0.00010187142,noon
0.000101634934,stopping_point
0.000101515005,fish
0.000101325044,topographic_point
0.00010122161,sophisticate
0.00010078324,user
0.000100372614,distributor
0.000100178964,elaborate
9.922339e-05,switch
9.892114e-05,raise
9.855409e-05,anteroom
9.852947e-05,collapse
9.844635e-05,delay
9.7865974e-05,new_york
9.758926e-05,attach_to
9.756348e-05,tonnage
9.716523e-05,level
9.6842836e-05,english
9.668845e-05,compete
9.614695e-05,knockout
9.614677e-05,hammer
9.598049e-05,monday
9.5290976e-05,know
9.518652e-05,prosecute
9.269264e-05,quota
9.246512e-05,zenith
9.213502e-05,machine
9.211535e-05,giant
9.176935e-05,microfilm
9.130989e-05,population
9.110592e-05,touch
9.074658e-05,frequently
9.0393136e-05,facing
9.0386064e-05,stem
9.005095e-05,additionally
9.005095e-05,accomplishment
8.935971e-05,texas
8.9045374e-05,political_campaign
8.876651e-05,abrogation
8.867961e-05,license
8.856146e-05,deliver
8.742565e-05,allow
8.737714e-05,direct
8.733266e-05,anticipate
8.6697415e-05,moral_force
8.6697415e-05,ditch
8.5709755e-05,conducting
8.567502e-05,rug
8.567502e-05,picking
8.567502e-05,aspirant
8.558552e-05,selective
8.5379674e-05,associate
8.528967e-05,method
8.423534e-05,empower
8.366092e-05,sociable
8.34675e-05,labor
8.310967e-05,provision
8.223649e-05,disadvantage
8.176813e-05,shad
8.160905e-05,lloyd
8.1471335e-05,standard
8.1446786e-05,inspection
8.1281425e-05,resignation
8.069313e-05,light-emitting_diode
8.060529e-05,accession
8.027114e-05,inside
7.958314e-05,guidance
7.944861e-05,impute
7.847831e-05,efficient
7.8317345e-05,ski
7.818003e-05,drop
7.774783e-05,speed
7.755588e-05,let_go_of
7.752704e-05,budget
7.750523e-05,university
7.740152e-05,deduction
7.6927536e-05,transform
7.6927536e-05,toledo
7.69268e-05,collective
7.690876e-05,visible
7.685567e-05,throw
7.676323e-05,continuous
7.667002e-05,decelerate
7.6285796e-05,stick
7.62327e-05,envoy
7.62327e-05,emerson
7.607554e-05,foreseeable
7.600774e-05,nightlong
7.59652e-05,aspect
7.5553886e-05,ultimate
7.553781e-05,mononuclear_phagocyte_system
7.5537675e-05,vow
7.5464086e-05,transportation
7.541157e-05,poll
7.521111e-05,suppression
7.4516436e-05,urgency
7.4516436e-05,legalize
7.4516436e-05,gear
7.4288524e-05,likelihood
7.2821436e-05,economically
7.188682e-05,lesser
7.172808e-05,telephone
7.149649e-05,gesture
7.134256e-05,waters
7.0840986e-05,morocco
7.0731294e-05,approach
7.01466e-05,wrap
7.01466e-05,findings
7.013509e-05,process
6.9785216e-05,unilateral
6.9094385e-05,serve
6.899818e-05,acquiring
6.86585e-05,frank
6.84316e-05,scheduling
6.84316e-05,reciprocal
6.757464e-05,formula
6.748126e-05,october
6.744362e-05,footwear
6.716723e-05,cavendish
6.63761e-05,economics
6.580255e-05,alternatively
6.577928e-05,kraut
6.541463e-05,northern
6.5281696e-05,busy
6.5202614e-05,perpetrate
6.508538e-05,irritant
6.508538e-05,irrational_number
6.508538e-05,generous
6.508538e-05,eleventh
6.508538e-05,definite
6.508538e-05,cultural
6.494804e-05,falsify
6.431031e-05,day
6.409142e-05,defy
6.4030755e-05,dismantling
6.3374166e-05,directly
6.3371685e-05,harass
6.328152e-05,equally
6.2794206e-05,afternoon
6.2352025e-05,shoji
6.2352025e-05,modernize
6.2352025e-05,inactiveness
6.1743725e-05,acid
6.126954e-05,training
6.1047205e-05,copyright
6.098529e-05,artificial
6.0607494e-05,protest
6.0546663e-05,restrain
6.042005e-05,fine
6.041325e-05,british_shilling
6.0395567e-05,icebreaker
6.037219e-05,anxious
5.9702357e-05,happening
5.9702357e-05,compilation
5.9626338e-05,shrinking
5.948514e-05,spread
5.912549e-05,regenerate
5.900928e-05,discretion
5.9009224e-05,persistent
5.7990415e-05,temper
5.7990415e-05,presentment
5.7990415e-05,hancock
5.7990415e-05,costing
5.775767e-05,enhancement
5.7484667e-05,fields
5.7224745e-05,piece
5.644802e-05,rival
5.618614e-05,lack
5.608116e-05,spokeswoman
5.6035828e-05,lace
5.6035773e-05,brass
5.5476874e-05,management
5.5237826e-05,shoe
5.495032e-05,pave
5.4927372e-05,repeat
5.465086e-05,unaffected
5.465086e-05,male
5.465018e-05,correspondent
5.4558895e-05,relaxation
5.443598e-05,option
5.405899e-05,generalize
5.3958553e-05,comfort
5.3958192e-05,overreact
5.363242e-05,disagreement
5.3317763e-05,incur
5.3035394e-05,enable
5.2941046e-05,tremor
5.2941046e-05,prey
5.2941046e-05,marauding
5.2941046e-05,jonathan
5.2941046e-05,grossly
5.2941046e-05,cloud
5.2941046e-05,adequacy
5.2308696e-05,multinational
5.1647836e-05,freedom
5.0721334e-05,fabrication
5.0632843e-05,surrogate
4.872541e-05,deregulate
4.8699956e-05,redirect
4.8632795e-05,complicate
4.858996e-05,reshape
4.858996e-05,overwhelm
4.858996e-05,belong
4.84219e-05,release
4.79165e-05,invent
4.7899e-05,rhetoric
4.7895577e-05,clang
4.734141e-05,extent
4.6962832e-05,aged
4.688349e-05,pilgrim
4.688349e-05,panamanian
4.688349e-05,lunch
4.688349e-05,intellectual
4.6702447e-05,conform
4.6655037e-05,invest
4.648321e-05,education
4.6418267e-05,professor
4.6265e-05,future
4.6230638e-05,plastic
4.606872e-05,devalue
4.565906e-05,attract
4.4935754e-05,robeson
4.4935754e-05,monkey
