basic word,word form Word2Vec
english,jap
english,raul
english,iam
english,Engrish
english,italians
english,russian
english,juist
english,gr8
english,langauges
english,belgium
english,haha
english,abt
english,languages
english,sweden
english,gibson
english,jl
english,poland
english,readin
english,ingles
english,penn
english,berbatov
english,gordon_brown
english,sum1
english,arabic
english,sony
english,uw
english,4get
english,l##t
english,sherlock
english,grammar
english,beter
english,malta
english,pob
english,walton
english,bcs
english,portsmouth
english,aston_villa
english,i_luv
english,giv
english,u_dont
english,chelsea
english,real_madrid
english,gilbert
english,london
english,canadian
english,derek
english,verb_conjugation
english,......
english,wat
english,jacobs
english,fuc
english,eng
english,man_utd
english,uf
english,brits
english,ashley
english,carson
english,monroe
english,spk
english,awk
english,nigel
english,********
english,Funeral_Home_Oakmont
english,dosent
english,gerrard
english,cuz_i
english,urdu
english,solomon
english,huntelaar
english,capello
english,alves
english,arnt
english,coz
english,perth
english,taylor
english,spain
english,idioma
english,zis
english,stu
english,dpa_ry
english,speek
english,tym
english,boone
english,im_goin
english,diego
english,publik
english,coz_i
english,i_dnt
english,i_realy
english,wot
english,becuz
english,barcelona
english,dpa_fp
english,pearce
english,okami
english,benzema
english,LMAO
english,wayne
english,hilary
english,bh
english,armstrong
english,i_wouldnt
english,lynn
english,japan
english,kingston
english,toronto
english,cole
english,lucas
english,jist
english,oss
english,adams
english,minha
english,newcastle
english,ashton
english,espanol
english,tottenham
english,walsh
english,dosnt
english,stafford
english,waw
english,omg_i
english,dont
people,people
people,peole
people,poeple
people,individuals
people,folks
people,peple
people,peo_ple
people,peope
people,citizens
people,Americans
people,People
people,persons
people,others
people,residents
people,pople
people,ofpeople
people,teenagers
people,poeople
people,youths
people,peoplewho
people,children
people,person
people,peolpe
people,families
people,kids
people,those
people,workers
people,peoople
people,adults
people,people.I
people,someone
people,eople
people,foreigners
people,peoplein
people,peopl
people,them
people,Brevardians
people,peop
people,students
people,Michiganians
people,peopel
people,everyone
people,locals
people,peoples
people,Ozarkers
people,pepole
people,Augustans
people,thepeople
people,somebody
people,Lincolnites
people,Merapi_fertile_slopes
people,schoolchildren
people,prople
people,anyone
people,Stark_Countians
people,Santa_Barbarans
people,everybody
people,patients
people,Illinoisans
people,Christians
people,Mid_Southerners
people,Crilly_niece
people,Alabamians
people,Kodiakans
people,Texomans
people,peopple
people,villagers
people,voters
people,Ugandans
people,Quad_Citians
people,thirtysomething_Garth_Brooks
people,anybody
people,Delawareans
people,Kunga_Yeshi
people,Sudburians
atom,atom
atom,atoms
atom,atomic_nucleus
atom,electrons
atom,hydrogen_atoms
atom,neutrons
atom,electron
atom,nuclei
atom,atomic_nuclei
atom,exciton
atom,ions
atom,wavefunction
atom,Rydberg_atoms
atom,electron_spins
atom,antiparticle
atom,pentacene_molecule
atom,Rydberg_atom
atom,orbitals
atom,hydrogen_atom
atom,electron_spin
atom,oxygen_atoms
atom,molecule
atom,Atoms
atom,subatomic
atom,Mott_insulator
atom,alpha_particle
atom,oxygen_atom
atom,particle
atom,photon
atom,quark
atom,optical_resonator
atom,meson
atom,crystal_lattice
atom,subatomic_particles
atom,emit_photon
atom,electron_density
atom,polaritons
atom,sodium_atoms
atom,photons
atom,spacetime
atom,atomic_particles
atom,rubidium_atom
atom,rubidium_atoms
atom,helium_atoms
atom,hydrogen_nuclei
atom,neutralinos
atom,hyperfine
atom,magnetic_anisotropy
atom,protons
atom,chlorine_atom
atom,optical_lattice
atom,fermion
atom,electronic_excitations
atom,quantum_particle
atom,bosons
atom,Planck_constant
atom,magnetic_fields
atom,fermions
atom,atomic
atom,cesium_atoms
atom,cesium_atom
atom,valence_electrons
atom,cobalt_atom
atom,sulfur_atoms
atom,proton
atom,quantum_dot
atom,electrons_orbiting
atom,particles
atom,radioactive_decay
atom,phonon
atom,qubit
atom,neutron
atom,nucleons
atom,subatomic_particle
atom,Bose_Einstein_condensates
atom,excitons
atom,magnetic_monopoles
atom,hydrogens
atom,nanoscale
atom,bosonic
atom,photoemission
atom,nucleon
atom,massless_particles
atom,quarks
atom,carbon_atoms
atom,quasicrystal
atom,muon
atom,ab_initio_calculations
atom,quantum_superposition
atom,dimer
atom,hadrons
atom,fermionic_atoms
atom,strange_quark
atom,superatoms
atom,molecules
atom,weakly_interacting
atom,absorb_neutrons
atom,absorbs_photon
atom,alpha_particles
atom,beryllium_ion
atom,axions
atom,boson
atom,nanoworld
atom,W_boson
atom,ultracold_atoms
atom,intramolecular
atom,SUSY
atom,phytochrome
atom,nanoclusters
atom,superheavy_element
atom,ferromagnetic
atom,antiproton
atom,ultracold
atom,nanocrystal
atom,quantum_mechanics
atom,silicon_atoms
atom,nanocrystals
atom,antimatter_particles
atom,force_microscopy_AFM
atom,helium_nuclei
atom,graviton
atom,laser_pulse
atom,electromagnetism
atom,dye_molecules
atom,fission_fusion
atom,diatomic
atom,neutrino
atom,ultracold_gas
atom,unpaired_electron
atom,vibrational_modes
atom,fissioning
atom,titanium_oxide
atom,nitrogen_atoms
atom,electric_dipole
atom,Neutrons
atom,scanning_tunneling_microscope
atom,superfluid
atom,emits_photon
atom,helium_atom
atom,crystallites
atom,graphene
atom,antiparticles
atom,dopants
atom,positron
atom,buckyball
atom,X_ray_pulses
atom,atomic_lattice
atom,gravitons
atom,graphene_layers
atom,intermolecular
atom,ion_traps
atom,surface_plasmon
atom,carbene
atom,proton_proton_collisions
atom,crystalline_structure
atom,antihydrogen
atom,neutralino
atom,electron_orbiting
atom,ferroelectricity
atom,boron_atoms
atom,electron_volt
atom,excitations
atom,nanometric
atom,ferromagnets
atom,Z_bosons
atom,antiprotons
atom,tetrahedral
atom,attosecond
atom,nanostructure
atom,metastable
atom,ferromagnet
atom,tokamak
atom,superlens
atom,Bose_Einstein_Condensate
atom,fullerene
atom,mesons
atom,quantum_mechanical
atom,rubidium_vapor
atom,quantum_oscillations
atom,antihelium_4
atom,antiferromagnets
atom,nanometer_sized
atom,dipolar
atom,ion
atom,carbon_atom
atom,supersymmetric
atom,antiquarks
atom,hydrogen_ions
atom,galactic_disk
atom,magnetic_excitations
atom,xenon_atoms
atom,antineutrino
atom,scanning_tunneling_microscopy
atom,solar_neutrinos
atom,gluon
atom,nanorod
atom,fission_reactor
atom,optical_lattices
atom,photon_beam
atom,electrons_protons
universe,universe
universe,cosmos
universe,Universe
universe,galaxy
universe,universes
universe,planets
universe,planet
universe,observable_universe
universe,cosmic
universe,multiverse
universe,galaxies
universe,spacetime
universe,galactic
universe,interstellar_cloud
universe,solar_nebula
universe,protoplanetary_disk
universe,Big_Bang
universe,Milky_Way_Galaxy
universe,Milky_Way_galaxy
universe,faraway_galaxy
universe,planetary
universe,supernova
universe,circumstellar_disks
universe,distant_galaxy
universe,alternate_universes
universe,supernovas
universe,singularity
universe,Stargate_universe
universe,planetoids
universe,subatomic
universe,macrocosm
universe,Solar_System
universe,multiverses
universe,Andromeda_galaxy
universe,Milky_Way
universe,humping_Portland
universe,distant_galaxies
universe,celestial_sphere
universe,cosmological
universe,neutralinos
universe,axions
universe,inhabitable_planets
universe,interstellar
universe,nebula
universe,wormhole
universe,parallel_universes
universe,Oort_Cloud
universe,Earths
universe,Gravitational_waves
universe,abiogenesis
universe,heliosphere
universe,baryonic_matter
universe,distant_supernovae
universe,extrasolar
universe,habitable_planet
universe,wormholes
universe,Proxima_Centauri
universe,Crab_Nebula
universe,Cosmologists
universe,Wolf_Rayet_star
universe,gameworld
universe,supernova_explosion
universe,habitable_worlds
universe,planets_moons
universe,Uranus
universe,matter_antimatter_asymmetry
universe,supernova_explosions
universe,antimatter_particles
universe,supernovae_explosions
universe,supernovae
universe,dynamical_evolution
universe,globular_cluster
universe,planets_orbits
universe,redshifted
universe,luminous_galaxies
universe,subatomic_scale
universe,planetoid
universe,baryons
universe,singularities
universe,protoplanet
universe,interstellar_space
universe,magnetar
universe,habitable_planets
universe,noosphere
universe,blackholes
universe,starburst_galaxy
universe,Higgs_Boson_particle
universe,galaxies_collide
universe,astronomical_objects
universe,lensing_galaxy
universe,moon_Ganymede
universe,parallel_universe
universe,intergalactic
universe,Cosmic_Microwave_Background
universe,Kuiper_belt
universe,cosmological_distances
universe,beings
universe,protostar
universe,wavefunction
universe,GJ####b
universe,Neutron_stars
universe,cosmologists
universe,merging_galaxies
universe,Gliese_###c
universe,elliptical_galaxies
universe,celestial_bodies
universe,exo_planet
universe,quasars
universe,globular_clusters
universe,Multiverse
universe,Earth
universe,superstrings
universe,Earths_orbiting
universe,Kuiper_Belt_object
universe,Milky_Way_halo
universe,galactic_cores
universe,globulars
universe,Kuiper_Belt_Objects
universe,planets_orbiting_stars
universe,cosmological_theories
universe,mankind
universe,extraterrestrial_UFOs
universe,Fomalhaut_b
universe,SN_####A
universe,filamentary_structure
universe,quantum_physics
universe,rocky_planets
universe,sterile_neutrinos
universe,protoplanetary_disks
universe,planetary_orbits
universe,Corot_7b
universe,outer_planets
universe,neutron_star
universe,Marvel_Universe
universe,nebulae
universe,planet_Uranus
universe,quark_gluon_plasma
universe,Oort_cloud
universe,earths
universe,interstellar_dust
universe,Earth_magnetosphere
universe,Coma_Cluster
universe,cosmology
universe,planemos
universe,galaxy_formation
universe,Marvel_universe
universe,proto_galaxies
universe,Eli_Danziger
universe,spherical_halo
universe,spatial_dimensions
universe,CoRoT_##b
universe,EVE_universe
universe,Galaxies
universe,galactic_mergers
universe,gravitational_tides
universe,atoms
universe,galaxy_clusters
universe,interstellar_clouds
universe,ULIRGs
universe,HM_Cancri
universe,supermassive
universe,comet_nucleus
universe,HD######b
universe,BP_Psc
universe,accretion_disk
universe,astrophysical_objects
universe,Star_Wars_universe
universe,Wormholes
universe,Einstein_cosmological_constant
universe,interstellar_medium
universe,Saturn_moons
universe,wave_particle_duality
universe,gravitational_attraction
universe,nebular
universe,cosmic_phenomena
universe,Kuiper_Belt
universe,Schrödinger_cat
universe,Hubble_Constant
universe,Omniverse
universe,supergiant_star
universe,habitable_zones
universe,interstellar_dust_grains
universe,fundamental_constants
universe,astrophysical
universe,moons_orbiting
universe,cosmological_parameters
universe,atomic_nucleus
universe,exoplanet_orbiting
universe,planetary_nebulae
universe,antiquarks
universe,sunlike_star
universe,Higgs_bosons
universe,eccentric_orbits
universe,reionization
universe,relativistic
universe,humankind
universe,gravitational_pulls
universe,Saturn_magnetosphere
universe,supermassive_stars
universe,baryon
energy,energy
energy,renewable_energy
energy,enery
energy,electricity
energy,enegy
energy,Energy
energy,fossil_fuel
energy,natural_gas
energy,renewables
energy,fossil_fuels
energy,renewable
energy,engery
energy,guru_Amory_Lovins
energy,baseload_renewable
energy,renewable_energies
energy,engergy
energy,noncarbon
energy,nonfossil_fuel
energy,Renewable_energy
energy,renewable_fuels
energy,solar
energy,decarbonizing
energy,By_DUSTIN_BLEIZEFFER
energy,nonfossil
energy,minister_Dilip_Valse
energy,Iberdrola_Renovables_SA_IBR.MC
energy,enrgy
energy,quadrillion_BTUs
energy,negawatts
energy,commissioner_Gunther_Oettinger
energy,environment_visit_www.greenwire.com
energy,efficient_lightbulbs
energy,finite_fossil_fuels
energy,nonpolluting_renewable
energy,photo_voltaics
energy,renewably
energy,geothermal_tidal
energy,About_Vectren_Vectren
energy,gas
energy,alternative_energies
energy,saving_lightbulbs
energy,alternative_fuels
energy,Dialog_Semiconductor_creates
energy,UniSource_Energy_unregulated
energy,polluting_fossil_fuels
energy,unrenewable
energy,ethanol_bio_diesel
energy,elecricity
energy,AECo_invests
energy,solar_voltaic
energy,Renewable_Energy
energy,nonrenewable_fossil_fuels
energy,renewably_generated
energy,biofuels
energy,solar_photovoltaics
energy,fuel
energy,decarbonising
energy,nonenergy
energy,solar_geo_thermal
energy,power
energy,Rooftop_solar_panels
energy,NASDAQ_BLDP_provides
energy,better_conservers
energy,photovoltaics_PVs
energy,GHG_abatement
energy,nuclear_fission_reactors
energy,microgeneration_technologies
energy,efficiency
energy,geothermal_hydro
energy,NASDAQ_CLNE
energy,cheapest_cleanest
energy,solar_photovoltaics_PV
energy,photovoltaics
energy,Frank_Verrastro
energy,de_carbonizing
energy,levelised_cost
energy,nonrenewable_sources
energy,nouvelles.com_develops_constructs
energy,geothermal
energy,bio_fuels
energy,carbon_emmissions
energy,waste_EfW
energy,Energy_Efficiency
energy,Yevgeny_Loginov_spokesman
energy,smart_grid
energy,Jim_Rouiller_senior
energy,en_ergy
energy,electricy
energy,de_carbonise
energy,NWND_expects
energy,guzzling_appliances
energy,decarbonised
energy,windpower
energy,GreenAngel_Energy_Corp.
energy,andenergy
energy,ENERGY
energy,photo_voltaic_solar_panels
energy,zinc_rechargeable
energy,rooftop_photovoltaic_panels
energy,coal
energy,forest_thinnings
energy,Claudia_Kemfert
energy,converts_kinetic
energy,bioenergy
energy,nonrenewable_fuels
energy,wind_turbines_solar_panels
energy,solar_panels_wind_turbines
energy,dispatchable
energy,electric
energy,gasifying_coal
energy,compact_fluorescent_lighting
energy,kwH
energy,trillion_BTUs
energy,de_carbonisation
energy,decarbonisation
energy,storage_CAES
energy,GHG_emitting
energy,negawatt
energy,nanotechnology_supercomputing
energy,efficient_fluorescent_bulbs
energy,Nasdaq_ENOC
energy,efficiency_retrofits
energy,Renewable_Electricity
energy,biomass
energy,offshore_windpower
energy,Renewable
energy,Dan_Kammen
energy,dispatchable_renewable
energy,cellulostic_ethanol
energy,efficieny
energy,heating
energy,liquefying_coal
energy,Phyllis_Cuttino_director
energy,trillion_Btu
energy,fuels
energy,agro_fuels
energy,ZENNergy_technologies
energy,petroleum
energy,hydrocarbon_feedstocks
energy,Solartopian
energy,oil
energy,commissioner_Andris_Piebalgs
energy,terawatts
energy,solar_thermal
energy,Brian_Hayduk
energy,Inc._www.rentechinc.com_incorporated
energy,cellulosic_fuels
energy,railbelt
energy,Paul_Orzeske_president
energy,reduce_greenhouse_gasses
energy,Jacques_Beaudry_Losique
nitrogen,nitrogen
nitrogen,Nitrogen
nitrogen,nutrient
nitrogen,nitrogen_fertilizer
nitrogen,phosphorus
nitrogen,carbon_dioxide
nitrogen,atmospheric_nitrogen
nitrogen,potassium_NPK
nitrogen,nitrogen_fertilizers
nitrogen,nitrification
nitrogen,ammonia
nitrogen,methane
nitrogen,nutrients
nitrogen,nitrogen_phosphorus
nitrogen,fertilizer
nitrogen,inorganic_nitrogen
nitrogen,phosphorous
nitrogen,CO2
nitrogen,phosphorous_fertilizers
nitrogen,phosphorus_fertilizer
nitrogen,CO_-2
nitrogen,soils
nitrogen,soluble_salts
nitrogen,sulfate
nitrogen,nitrous_oxide_emissions
nitrogen,synthetic_nitrogen_fertilizer
nitrogen,NH3
nitrogen,carbon_dioxide_CO2
nitrogen,nitrogen_leaching
nitrogen,nitrate_nitrogen
nitrogen,denitrification
nitrogen,dissolved_solids
nitrogen,sulphate
nitrogen,phosphorus_pollution
nitrogen,phosphates
nitrogen,nutrient_runoff
nitrogen,nitrogen_phosphorous
nitrogen,nitrate
nitrogen,Nitrogen_fertilizer
nitrogen,inoculants
nitrogen,potash_phosphate
nitrogen,nutrient_loading
nitrogen,calcium_nitrate
nitrogen,greenhouse_gas_nitrous_oxide
nitrogen,phosphorous_discharges
nitrogen,phosphorus_runoff
nitrogen,dissolved_oxygen
nitrogen,bacterial_decomposition
nitrogen,winterizer
nitrogen,soil_pH
nitrogen,iron_sulphate
nitrogen,methane_CH4
nitrogen,phosphorus_discharges
nitrogen,absorbs_carbon_dioxide
nitrogen,chelated_iron
nitrogen,ammonium
nitrogen,iron_chelate
nitrogen,sulfur
nitrogen,urea
nitrogen,liquid_nitrogen_fertilizer
nitrogen,dissolved_salts
nitrogen,nitrogen_fixation
nitrogen,hydrous
nitrogen,Hydrogen_Sulfide_H2S
nitrogen,ozone_O3
nitrogen,sediment
nitrogen,iron_sulfate
nitrogen,de_nitrification
nitrogen,nitrate_fertilizers
nitrogen,nutrient_pollution
nitrogen,carbonic_acid
nitrogen,phosphorous_nitrogen
nitrogen,cyclohexane
nitrogen,Trichodesmium
nitrogen,water_vapor
nitrogen,nitrogen_phosphorus_potassium
nitrogen,hydrogen_peroxide_H#O#
nitrogen,nitrate_leaching
nitrogen,nitrogen_fertilization
nitrogen,gases
nitrogen,absorbs_CO2
nitrogen,selenium
nitrogen,alkalinity
nitrogen,organic_manures
nitrogen,N2O_emissions
nitrogen,fertilizers
nitrogen,absorbing_carbon_dioxide
nitrogen,Carbon_dioxide_CO2
nitrogen,dimethyl_sulphide
nitrogen,foliar_feeding
nitrogen,soluble_sugars
nitrogen,manure
nitrogen,soluble_fertilizer
nitrogen,sulphate_aerosols
nitrogen,water_soluble_fertilizer
nitrogen,root_nodules
nitrogen,sulfur_trioxide
nitrogen,pH
nitrogen,phosphate_fertilizer_products
nitrogen,orthophosphate
nitrogen,pH_soils
nitrogen,compost_manure
nitrogen,volatilization
nitrogen,dinitrogen
nitrogen,anerobic
nitrogen,potent_greenhouse_gas
nitrogen,algae
nitrogen,water_soluble_fertilizers
nitrogen,boron_trifluoride
nitrogen,isoprene
nitrogen,CO_²
nitrogen,foliar_sprays
nitrogen,inorganic_fertilizers
nitrogen,humic_acids
nitrogen,anthropogenic_carbon_dioxide
nitrogen,thatch_buildup
nitrogen,polyphosphate
nitrogen,acidifying
nitrogen,sulfuryl_fluoride
nitrogen,NH4_+
nitrogen,nutrient_discharges
nitrogen,inoculant
nitrogen,phosphorus_concentrations
nitrogen,nitrogenous_compounds
nitrogen,Carbon_dioxide
nitrogen,Excess_nitrogen
nitrogen,sulfur_dioxide
nitrogen,salinity
nitrogen,urea_ammonium_nitrate_UAN
nitrogen,nitrogen_tetroxide
nitrogen,phosphate
nitrogen,ensiling
nitrogen,reactive_nitrogen
nitrogen,elemental_sulfur
nitrogen,Soil_pH
nitrogen,carbon_tetrachloride
nitrogen,backwashing
nitrogen,aluminum_sulfate
nitrogen,dechlorination
nitrogen,Sewage_sludge
nitrogen,carbonate_ions
nitrogen,phytoplankton_blooms
nitrogen,nitrogen_phosphate
nitrogen,anaerobic_decomposition
nitrogen,nitrogenous
nitrogen,phytoplankton
nitrogen,foliar
nitrogen,methanogenesis
nitrogen,gaseous_hydrogen
nitrogen,nitrogen_fixers
nitrogen,oxidizer
nitrogen,livestock_manure
nitrogen,oxygen
nitrogen,urea_nitrogen
nitrogen,overfertilizing
nitrogen,pollutants
nitrogen,pollutant
nitrogen,propionic_acid
nitrogen,CO_₂
nitrogen,Ammonia
nitrogen,chloride
nitrogen,phosphorous_potassium
nitrogen,photosynthetic_machinery
nitrogen,neutralizes_acid
nitrogen,farmyard_manure
nitrogen,inorganic_fertilizer
nitrogen,anammox
nitrogen,sulfate_aerosols
nitrogen,soil_compaction
nitrogen,carbondioxide
nitrogen,inorganic_salts
nitrogen,photosynthesis
nitrogen,dolomite_lime
nitrogen,sodium_chloride_salt
nitrogen,Fertilizing
nitrogen,CO2_CH4
nitrogen,granular_urea
nitrogen,atmospheric_carbon_dioxide
nitrogen,nitrification_inhibitor
nitrogen,aeration
nitrogen,Aerators
nitrogen,sodium_magnesium
nitrogen,inert_nitrogen
nitrogen,nitrates_phosphates
nitrogen,phosphorus_fertilizers
nitrogen,nutrients_nitrogen_phosphorus
nitrogen,boron
nitrogen,molecular_sieve
nitrogen,mycorrhizal_fungi
nitrogen,isotope_fractionation
nitrogen,Calcium_carbonate
nitrogen,thermal_oxidizers
nitrogen,calcium_carbonate
nitrogen,N2O
nitrogen,sidedress
nitrogen,houseplant_fertilizer
nitrogen,oVOCs
nitrogen,carbonate_minerals
nitrogen,soil_moisture
nitrogen,fermentable_sugar
degree_centigrade,degree_centigrade
degree_centigrade,degree_Celsius
degree_centigrade,degrees_Celcius
degree_centigrade,degrees_Celsius
degree_centigrade,degree_Centigrade
degree_centigrade,degree_celcius
degree_centigrade,degree_celsius
degree_centigrade,degrees_centigrade
degree_centigrade,degree_Celcius
degree_centigrade,degrees_Centigrade
degree_centigrade,degrees_celcius
degree_centigrade,º_Celsius
degree_centigrade,deg_C
degree_centigrade,°_C
degree_centigrade,º_C
degree_centigrade,degrees_celsius
degree_centigrade,centigrade
degree_centigrade,°_Celsius
degree_centigrade,degress_Celsius
degree_centigrade,deg_Celsius
degree_centigrade,Degree_Celsius
degree_centigrade,˚_C
degree_centigrade,temprature
degree_centigrade,Degrees_Celsius
degree_centigrade,degrees_Fahrenheit
degree_centigrade,deg_C.
degree_centigrade,℃
degree_centigrade,2oC
degree_centigrade,degC
degree_centigrade,Halifax_Weather_Overcast
degree_centigrade,degrees_fahrenheit
degree_centigrade,Min_Temp_##.#
degree_centigrade,degrees_Farenheit
degree_centigrade,°_C_warmer
degree_centigrade,Max_Temp
degree_centigrade,#.#C_##.#F
degree_centigrade,°_Fahrenheit
degree_centigrade,Centigrade
degree_centigrade,##.#oC
degree_centigrade,deg_F
degree_centigrade,oC
degree_centigrade,#.#oC
degree_centigrade,˚_C.
degree_centigrade,°_C.
degree_centigrade,-##_degrees_Centigrade
degree_centigrade,º_Fahrenheit
degree_centigrade,Localized_mild_hyperthermia_##.#-##
degree_centigrade,Celcius
degree_centigrade,#.##C
degree_centigrade,-##_degrees_centigrade
degree_centigrade,Min_temp
degree_centigrade,˚_F
degree_centigrade,fahrenheit
degree_centigrade,celsius
degree_centigrade,-2_°_C
degree_centigrade,ppmv
degree_centigrade,#.#C_warmer
degree_centigrade,##oC
degree_centigrade,#.#F
degree_centigrade,°_F
degree_centigrade,-4_°_C
degree_centigrade,Celsius_##.##F
degree_centigrade,temperature
degree_centigrade,ppm_CO2
degree_centigrade,º_C.
degree_centigrade,Meanwhile_preheat_oven
degree_centigrade,##.##C
degree_centigrade,degF
degree_centigrade,###.degree
degree_centigrade,##degC
degree_centigrade,celcius
degree_centigrade,##f_##c
degree_centigrade,#.#deg
degree_centigrade,2C_#.#F
degree_centigrade,°_C/##_°_F
degree_centigrade,temperatures
degree_centigrade,#.#C_#.#C
degree_centigrade,-##.#_°_C
degree_centigrade,Celsius
degree_centigrade,Mostly_Cloudy_Currently
degree_centigrade,Dabok
degree_centigrade,#.#C_#.#F
degree_centigrade,degrees_farenheit
degree_centigrade,#.#C
degree_centigrade,#.#-#.#_degrees_Fahrenheit
degree_centigrade,###C_###F
degree_centigrade,-7_°_C
degree_centigrade,-##_°_Celsius
degree_centigrade,degree_Fahrenheit
degree_centigrade,2C_##F
degree_centigrade,degreesF
degree_centigrade,#.##C_above
degree_centigrade,degrees_Celsius_above_preindustrial
degree_centigrade,-8_°_C
degree_centigrade,##C_###.#F
degree_centigrade,degrees_Fahrenheit_warmer
degree_centigrade,0C_##F
degree_centigrade,-##_˚_C
degree_centigrade,farenheit
degree_centigrade,-5_°_C.
degree_centigrade,##C_###F
degree_centigrade,##Â_°_C
degree_centigrade,windchill_factor
degree_centigrade,2degC
degree_centigrade,4C_##F
degree_centigrade,3C_##F
degree_centigrade,minus_6C_##F
degree_centigrade,_C
degree_centigrade,5C_##F
degree_centigrade,##deg_C
degree_centigrade,###F_##C
degree_centigrade,##F_##C
degree_centigrade,#.#degC
degree_centigrade,degrees_above_preindustrial
degree_centigrade,˚_F.
degree_centigrade,##Â_º_C
degree_centigrade,-##_degrees_Celcius
degree_centigrade,Bhabanipatna
degree_centigrade,-5_degrees_Celsius
degree_centigrade,6C_##F
degree_centigrade,degress
degree_centigrade,atmospheric_CO2_concentrations
degree_centigrade,##.#C_###.#F
degree_centigrade,##C_##.#F
degree_centigrade,0C
degree_centigrade,##.degree
degree_centigrade,Deg_C
degree_centigrade,-###_°_C.
degree_centigrade,-###_Celsius
degree_centigrade,-3_°_C
degree_centigrade,Sparklers_burn
degree_centigrade,degrees_Bhuntar
degree_centigrade,degrees_Centigrade_#.#F
degree_centigrade,minus_##degC
degree_centigrade,-###_degrees_Fahrenheit
degree_centigrade,-1_°_C
degree_centigrade,##.#C
degree_centigrade,Â_°_C.
degree_centigrade,##C_##C
degree_centigrade,CO2_concentrations
degree_centigrade,-9_°_C
degree_centigrade,-###_°_F
degree_centigrade,kelvin
degree_centigrade,##.#F_##C
degree_centigrade,adjoining_Cuttack
degree_centigrade,##Â_°_F
degree_centigrade,degrees_warmer
degree_centigrade,Localized_mild_hyperthermia
degree_centigrade,daytime_temperatures
degree_centigrade,wind_chill_hovered
degree_centigrade,##oF
degree_centigrade,-6_°_C
degree_centigrade,+3_+5_C
degree_centigrade,degrees_Celsius_##F
degree_centigrade,°_С
degree_centigrade,##.#deg
degree_centigrade,"##,#_°_C"
degree_centigrade,##.#C_###F
degree_centigrade,degreesC
degree_centigrade,Degrees_Fahrenheit
degree_centigrade,##.#F
degree_centigrade,W/m2
degree_centigrade,-##_º_C.
degree_centigrade,-###_º_C
degree_centigrade,coldest_temperature
degree_centigrade,degrees_Fahrenheit_above_preindustrial
degree_centigrade,mm_rainfall
degree_centigrade,###F_###C
degree_centigrade,##Â_°_C.
degree_centigrade,GOA_WEATHER_Temp
degree_centigrade,-###_degrees_Celsius
