basic word,word form Word2Vec
actor,JOHN_STAMOS
actor,actresses
actor,Scott_Colomby
actor,RALPH_FIENNES
actor,actress_Toni_Collette
actor,CHRISTIAN_SLATER
actor,comedian_Cheech_Marin
actor,actor_Mithun_Chakraborty
actor,ZACH_BRAFF
actor,legend_Lauren_Bacall
actor,Shia_La_Beouf
actor,actor_Maury_Chaykin
actor,VAL_KILMER
actor,actress_Divya_Dutta
actor,actor_Charles_Laughton
actor,Ramesh_Arvind
actor,Anthony_Zerbe
actor,filmmaker_Steven_Soderbergh
actor,Johhny_Depp
actor,scriptwriter
actor,Steve_Railsback
actor,Lionel_Jeffries
actor,Ramesh_Aravind
actor,Best_Supporting_Male
actor,JENNIFER_CONNELLY
actor,Jeffrey_Licon
actor,Charlie_Korsmo
actor,SEAN_BEAN
actor,Hollywood_hunk
actor,DENNIS_HOPPER
actor,William_Schallert
actor,deliciously_villainous
actor,Mrinal_Kulkarni
actor,hunky_actor
actor,matinee_idol
actor,filmmaker_Woody_Allen
actor,actor_Liev_Schreiber
actor,Robert_Downey_Jnr
actor,MICHAEL_SHEEN
actor,Manager_Hillard_Elkins
actor,Benecio_del_Toro
actor,MICHAEL_MADSEN
actor,JEREMY_IRONS
actor,playwright_Eric_Bogosian
actor,David_O'Russell
actor,LIAM_NEESON
actor,Max_Perlich
actor,actor_Pankaj_Kapoor
actor,comedian_Pauly_Shore
actor,musician
actor,BIRTHDAY_GUY_Actor
actor,GEOFFREY_RUSH
actor,JAVIER_BARDEM
actor,actor_Kabir_Bedi
actor,Babz_Chula
actor,Mukul_Dev
actor,JACK_NICHOLSON
actor,COLD_MOUNTAIN
actor,Muzammil_Ibrahim
actor,JAMES_MCAVOY
actor,COLIN_FIRTH
actor,Seymour_Hoffman
actor,Nate_Richert
actor,Quentin_Tarantino_Inglorious_Bastards
actor,Scott_Weinger
actor,Mehmet_Emin_Toprak
actor,Lou_Jacobi
actor,EMILIO_ESTEVEZ
actor,turned_politician_Vijayakant
actor,uncredited_cameo
actor,CLIVE_OWEN
actor,Adrian_Grenier_Entourage
actor,Earle_Hyman
actor,PATRICK_STEWART
actor,Bradford_Dillman
actor,Filmfare_Best_Supporting
actor,actor_Dev_Patel
actor,Actor_Liev_Schreiber
actor,Victor_Banerjee
actor,director_Eric_Laneuville
actor,MATT_DILLON
actor,Scott_Vickaryous
actor,Parikshit_Sahani
actor,actor_Ernest_Borgnine
actor,Human_Trafficking_Lifetime
actor,Bud_Tingwell
actor,Sherlock_Holmes_sequel
actor,Milo_O'Shea
actor,Colin_Farrel
actor,Len_Lesser
actor,unbilled_cameo
actor,Helmut_Berger
actor,Actress
actor,Jon_Provost_Lassie
actor,Roshan_Seth
actor,Carradine_Golden_Globe
actor,soap_Eastenders
actor,Tom_Welling_Smallville
actor,Karunaas
actor,filmmaker_Farhan_Akhtar
actor,pianist_Liberace
actor,Mani_Ratnam_Iruvar
actor,Pratik_Babbar
actor,singer_Ruben_Blades
actor,FOREST_WHITAKER
actor,ROBERT_DOWNEY_JR
actor,Navin_Nischol
actor,JAMES_MARSDEN
actor,Sir_Michael_Gambon
actor,Anup_Soni
actor,SEAN_PENN
actor,David_Krumholtz_Numb3rs
actor,CATE_BLANCHETT
actor,director_Peter_Bonerz
actor,JAMES_WOODS
actor,filmstar
actor,Zarina_Wahab
actor,Matt_Damon_Invictus
actor,actresss
actor,Expendables_sequel
actor,Nicolas_Coster
actor,pal_George_Clooney
actor,Charles_Bud_Tingwell
actor,turned_politician_Chiranjeevi
actor,EWAN_MCGREGOR
actor,comedian_Richard_Belzer
actor,Laxmikant_Berde
actor,Jimmy_McNichol
actor,DAVID_LETTERMAN_Actor
actor,GARY_OLDMAN
actor,moviestar
actor,Stuart_Margolin
actor,filmmaker_Quentin_Tarantino
actor,Rohini_Hattangadi
actor,PHILIP_SEYMOUR_HOFFMAN
actor,Reza_Naji
actress,actress
actress,actor
actress,Actress
actress,actresses
actress,actress_Rachel_Weisz
actress,Best_Actress
actress,singer
actress,CATE_BLANCHETT
actress,actresss
actress,blonde_beauty
actress,thesp
actress,LIEV_SCHREIBER
actress,starlet
actress,Best_Supporting_Actress
actress,actress_Gemma_Arterton
actress,flame_haired_actress
actress,Susan_Penhaligon
actress,Actress_Penelope_Cruz
actress,ACTRESS
actress,comedienne
actress,hunky_actor
actress,actress_Emily_Blunt
actress,JENNIFER_LOVE_HEWITT
actress,songstress
actress,actress_Kate_Winslet
actress,actress_Imelda_Staunton
actress,JULIE_WALTERS
actress,costar
actress,RENEE_ZELLWEGER
actress,MERYL_STREEP
actress,Yay_yay_yay
actress,CHARLIZE_THERON
actress,TERI_HATCHER
actress,actress_Claire_Danes
actress,NAOMI_WATTS
actress,brunette_beauty
actress,socialite
actress,supermodel
actress,OLIVIA_WILDE
actress,Paltrow
actress,actress_Renee_Zellweger
actress,Gloria_DeHaven
actress,Spaniard_Javier_Bardem
actress,Actress_Anne_Hathaway
actress,Gabrielle_Solis
actress,Mad_Men_Christina_Hendricks
actress,actress_Eva_Mendes
actress,DIANE_KRUGER
actress,SOPHIA_LOREN
actress,JENNY_McCARTHY
actress,CATHERINE_ZETA_JONES
actress,KATE_WINSLET
actress,Janis_Paige
actress,actress_Penelope_Cruz
actress,KIM_CATTRALL
actress,GILLIAN_ANDERSON
actress,DESPERATE_HOUSEWIVES_star
actress,JENNIFER_CONNELLY
actress,Actress_Kate_Winslet
actress,legend_Lauren_Bacall
actress,actress_Keira_Knightley
actress,actress_Abbie_Cornish
actress,filmmaker_Pooja_Bhatt
actress,NICOLE_KIDMAN
actress,NICOLLETTE_SHERIDAN
actress,MARY_KATE_OLSEN
actress,SUSAN_SARANDON
actress,actress_Teri_Hatcher
actress,actor_Jude_Law
actress,Oscarwinning
actress,actress_Keira_Knightly
actress,DAME_HELEN_MIRREN
actress,KATE_BECKINSALE
actress,RACHEL_WEISZ
actress,actor_Javier_Bardem
actress,Nora_Navas
actress,actress_Carey_Mulligan
actress,AMANDA_BYNES
actress,actress_Toni_Collette
actress,singer_Andrea_Marcovicci
actress,actress_Britt_Ekland
actress,HUGH_GRANT
actress,singer_Della_Reese
actress,actress_Jill_Clayburgh
actress,RACHEL_MCADAMS
actress,actress_Kate_Bosworth
actress,actress_NICOLE_KIDMAN
actress,JOHN_STAMOS
actress,SALMA_HAYEK
actress,maneater_Samantha_Jones
actress,Manjari_Phadnis
actress,model_Paulina_Porizkova
actress,SCARLETT_JOHANSSON
actress,KATE_WALSH
actress,musician_Dave_Galafassi
actress,actress_Goldie_Hawn
actress,HILARY_SWANK
actress,Hollywood_hunk
actress,FREIDA_PINTO
actress,blonde_bombshell
actress,catwalk_queen
actress,model_Carre_Otis
actress,NATASHA_RICHARDSON
actress,Victoria_Rowell
actress,GOLDIE_HAWN
actress,TONI_COLLETTE
actress,actress_Amanda_Seyfried
actress,Actress_Natalie_Portman
actress,CLAIRE_DANES
actress,JAVIER_BARDEM
actress,LAURA_LINNEY
actress,actress_Rachel_McAdams
actress,actress_Gabourey_Sidibe
actress,JUDE_LAW
actress,NICOLETTE_SHERIDAN
actress,actress_Christina_Applegate
actress,JAKE_GYLLENHAAL
actress,actress_Christina_Ricci
actress,CHLOE_SEVIGNY
actress,actress_Natalie_Portman
actress,PENELOPE_CRUZ
actress,OLIVIER_MARTINEZ
actress,Sursok
actress,JOSH_HARTNETT
actress,actress_Scarlett_Johansson
actress,actress_Mila_Kunis
actress,KIRSTEN_DUNST
actress,DAME_JUDI_DENCH
actress,MILLA_JOVOVICH
actress,'4_Minutes_singer
actress,actress_Reese_Witherspoon
actress,actress_Anna_Friel
actress,EMMA_STONE
actress,popstar
actress,Aniston
actress,actress_Mischa_Barton
actress,Renuka_Shahane
actress,HELEN_MIRREN
actress,funnywoman
actress,actress_Kate_Beckinsale
actress,MELANIE_GRIFFITH
actress,Roopa_Ganguly
actress,Lysette_Anthony
actress,JESSICA_ALBA
actress,comedian_Dom_DeLuise
actress,Beckinsale
actress,Portia_DeGeneres
actress,Actress_Christina_Applegate
actress,Rohan_Antao
actress,beauty_queen
actress,plays_Gabrielle_Solis
actress,Dame_Helen
actress,SexyBack_singer_Justin_Timberlake
actress,Winslet
actress,HEATHER_LOCKLEAR
actress,Anushka_Shetty
actress,SARAH_JESSICA_PARKER
actress,hunk_Robert_Pattinson
actress,Muzammil_Ibrahim
actress,husband_KEITH_URBAN
actress,MARCIA_CROSS
actress,actor_Jimi_Mistry
actress,JULIANNE_MOORE
actress,actress_Hailee_Steinfeld
actress,Kuljeet_Randhawa
actress,DAKOTA_FANNING
actress,Actress_Charlize_Theron
actress,KATE_BOSWORTH
actress,actress_Andie_MacDowell
actress,JENNIFER_GARNER
actress,MEG_RYAN
actress,singer_Jane_Birkin
actress,MISCHA_BARTON
actress,OSCAR_WINNING_actress
actress,Frieda_Pinto
actress,Mahima_Chaudhry
actress,Actress_Kate_Beckinsale
actress,heartthrob_Brad_Pitt
actress,Hollywood_heartthrob
actress,REESE_WITHERSPOON
actress,Grey_Anatomy_Katherine_Heigl
actress,Actress_Eva_Mendes
actress,Aarti_Chhabria
actress,Actress_Emily_Blunt
actress,Victoria_Secret_Angel
actress,VANESSA_REDGRAVE
actress,lovably_adorable
actress,former_Hear'Say_singer
actress,Nita_Talbot
actress,actress_Freida_Pinto
actress,Cox_Arquette
actress,SIENNA_MILLER
actress,Heigl
actress,CAREY_MULLIGAN
actress,actress_Mo'Nique
actress,Gweneth_Paltrow
actress,Hailee_Steinfeld_True_Grit
actress,Susan_Anspach
actress,daughter_Eva_Amurri
actress,BIRTHDAY_GAL_Actress
singer,singer
singer,songstress
singer,crooner
singer,musician_Johnny_Gimble
singer,popstar
singer,musician
singer,singer_songwriter
singer,pop_diva
singer,rocker
singer,vocalist
singer,entertainer
singer,songtress
singer,pop_superstar
singer,soul_diva
singer,songwriter
singer,R'n'B_singer
singer,RnB_singer
singer,hitmaker
singer,singing_sensation
singer,chanteuse
singer,popster
singer,pop_princess
singer,actress
singer,songstress_Amy_Winehouse
singer,balladeer
singer,R'n'B_star
singer,soulstress
singer,singers
singer,popstress
singer,guitarist
singer,X_Factor_finalist
singer,singer_guitarist
singer,singer_Colbie_Caillat
singer,frontman
singer,rapper
singer,singersongwriter
singer,singer_Lou_Rawls
singer,superstar_KYLIE_MINOGUE
singer,Bonnie_Pointer
singer,songbird
singer,singer_AMY_WINEHOUSE
singer,Pop_diva
singer,Whitney_Houston
singer,JAMES_BLUNT
singer,singer_songwriter_guitarist
singer,bandmate
singer,Songstress
singer,legend_Etta_James
singer,actress_Christina_Milian
singer,singer_Ronan_Keating
singer,legend_Stevie_Wonder
singer,artiste
singer,Sade_Adu
singer,Chart_topper
singer,Peter_Riegert_Concerts
singer,Singer_songwriter
singer,LIONEL_RICHIE
singer,singer_Robin_Thicke
singer,Orianthi
singer,diva
singer,guitarist_Mark_Knopfler
singer,diva_Amy_Winehouse
singer,biographer_Ian_Halperin
singer,KELLY_CLARKSON
singer,X_Factor_contestant
singer,singer_KT_Tunstall
singer,star_Gloria_Trevi
singer,Don_Everly
singer,Stronger_hitmaker
singer,Hero_hitmaker
singer,ratethemusic.com
singer,musican
singer,Jewel_Kilcher
singer,songster
singer,bandmember
singer,JOSS_STONE
singer,Tik_Tok_hitmaker
singer,diva_Mariah_Carey
singer,SexyBack_singer_Justin_Timberlake
singer,SINGER_songwriter
singer,Darkness_frontman
singer,goddaughter_Dionne_Bromfield
singer,MICHAEL_BUBLE
singer,KEISHA_BUCHANAN
singer,Mahin_Wilson
singer,singer_Rosanna_Taverez
singer,singer_Gwen_Stefani
singer,Singer
singer,Chasing_Pavements_singer
singer,goth_rocker
singer,GOOD_CHARLOTTE
singer,Singer_Ronan_Keating
singer,singer_Jacoby_Shaddix
singer,star_LILY_ALLEN
singer,songstress_Mariah_Carey
singer,singer_Paulina_Rubio
singer,rocker_hubby
singer,superstar_Shania_Twain
singer,Smile_hitmaker
singer,songstress_Rihanna
singer,Jacksoul
singer,duo_Floetry
singer,Tricia_Yearwood
singer,Poker_Face_hitmaker
singer,actor
singer,rocker_beau
singer,SexyBack_singer
singer,singer_Sheena_Easton
singer,Killers_frontman
singer,Crooner
singer,Leanne_Rimes
singer,Legendary_singer_songwriter
singer,hitmakers
singer,Toni_Braxton
singer,Taylor_Dayne
singer,POP_diva
singer,singer_Mick_Jagger
singer,singer_ROBBIE_WILLIAMS
singer,Quiet_Riot_singer
singer,cutie_Taylor_Swift
singer,singer_songwriter_pianist
singer,NATASHA_BEDINGFIELD
singer,KYLIE_MINOGUE
singer,heart_throb
singer,singer_Jessi_Colter
singer,Toxic_singer
singer,producer_RedOne
singer,sensation_Joss_Stone
singer,GAY_nightclub
singer,LeeAnn_Rimes
singer,singer_Sonu_Nigam
singer,RandB
singer,SIR_CLIFF_RICHARD
singer,Savan_Kotecha
singer,singer_JOSS_STONE
singer,singer_Amy_Winehouse
singer,singer_Gary_LeVox
singer,Firework_singer
singer,former_boy_bander
singer,Madeline_Peyroux
singer,singer_Susan_Boyle
singer,singer_Adam_Duritz
singer,bee_hived
singer,Kissed_Girl_hitmaker
singer,KT_TUNSTALL
singer,BLACKstreet
singer,singer_Paolo_Nutini
singer,Rehab_hitmaker
singer,composer_Adnan_Sami
singer,Poker_Face_singer
singer,heartthrob_Enrique_Iglesias
singer,singer_Chrisette_Michele
singer,popstrel
singer,singer_Omarion
singer,WILL_YOUNG
singer,TIM_McGRAW
singer,Cheb_Mami
singer,Gene_Pitney
singer,singer_Nelly_Furtado
singer,Russ_Columbo
singer,Poison_Bret_Michaels
singer,DAVE_STEWART
singer,heartthrob_Justin_Timberlake
singer,vocalist_Josh_Groban
singer,NeYo
singer,FLORENCE_WELCH
singer,singer_Kylie_Minogue
singer,Vocalist
singer,Beyonce
singer,rapper_Akon
singer,Amy_Winehouse
singer,singer_Natasha_Bedingfield
singer,singer_Sebastian_Bach
singer,KEITH_URBAN
singer,singer_Lionel_Richie
singer,boyband
singer,legend_Ozzy_Osbourne
singer,Legendary_rocker
singer,legend_Gladys_Knight
singer,singer_songwriter_Ne_Yo
singer,Buanne
singer,Umbrella_hitmaker
singer,Velvet_Revolver_guitarist_Slash
singer,Ola_Salo
singer,Dirrty_singer
singer,pop_chanteuse
singer,'2_Hearts_singer
singer,Stefani_Joanne_Germanotta
singer,singer_Trace_Adkins
singer,starlet_Taylor_Swift
singer,Jaymay
singer,singer_Jamelia
singer,singer_Wynonna_Judd
singer,Guitarist_Richie_Sambora
singer,DOLLY_PARTON
singer,singer_Shingai_Shoniwa
singer,LEANN_RIMES
singer,Misteeq
singer,Alannah_Myles
singer,Cass_Elliot
english,english
english,Institute_ITRI_eng
english,English
english,spanish
english,grammer
english,japanese
english,french
english,lyk
english,dutch
english,american
english,england
english,korean
english,Malaya_Gruzinskaya_M._Barrikadnaya
english,british
english,comprende
english,lol
english,pearson
english,chinese
english,aberdeen
english,german
english,ENGLISH
english,european
english,tl
english,europe
english,portugal
english,portuguese
english,epl
english,ricky
english,mcmahon
english,lewis
english,Engish
english,u_cant
english,indian
english,stfu
english,gv
english,uga
english,europeans
english,langauge
english,birmingham
english,sth
english,sheffield
english,bahasa
english,juan
english,uefa
english,ds
english,im
english,español
english,ferguson
english,Dnt
english,anelka
english,malay
english,cambridge
english,mitch
english,asians
english,france
english,gomes
english,malaysian
english,arthur
english,america
english,torres
english,crosby
english,cody
english,howard
english,evn
english,hargreaves
english,lish
english,google_chrome
english,asian
english,b4_u
english,riting
english,HAHA
english,sry
english,vince
english,i_cant
english,plz
english,speling
english,marathi
english,eaglefly
english,jap
english,raul
english,iam
english,Engrish
english,italians
english,russian
english,juist
english,gr8
english,langauges
english,belgium
english,haha
english,abt
english,languages
english,sweden
english,gibson
english,jl
english,poland
english,readin
english,ingles
english,penn
english,berbatov
english,gordon_brown
english,sum1
english,arabic
english,sony
english,uw
english,4get
english,l##t
english,sherlock
english,grammar
english,beter
english,malta
english,pob
english,walton
english,bcs
english,portsmouth
english,aston_villa
english,i_luv
english,giv
english,u_dont
english,chelsea
english,real_madrid
english,gilbert
english,london
english,canadian
english,derek
english,verb_conjugation
english,......
english,wat
english,jacobs
english,fuc
english,eng
english,man_utd
english,uf
english,brits
english,ashley
english,carson
english,monroe
english,spk
english,awk
english,nigel
english,********
english,Funeral_Home_Oakmont
english,dosent
english,gerrard
english,cuz_i
english,urdu
english,solomon
english,huntelaar
english,capello
english,alves
english,arnt
english,coz
english,perth
english,taylor
english,spain
english,idioma
english,zis
english,stu
english,dpa_ry
english,speek
english,tym
english,boone
english,im_goin
english,diego
english,publik
english,coz_i
english,i_dnt
english,i_realy
english,wot
english,becuz
english,barcelona
english,dpa_fp
english,pearce
english,okami
english,benzema
english,LMAO
english,wayne
english,hilary
english,bh
english,armstrong
english,i_wouldnt
english,lynn
english,japan
english,kingston
english,toronto
english,cole
english,lucas
english,jist
english,oss
english,adams
english,minha
english,newcastle
english,ashton
english,espanol
english,tottenham
english,walsh
english,dosnt
english,stafford
english,waw
english,omg_i
english,dont
politician,politician
politician,politican
politician,legislator
politician,lawmaker
politician,statesman
politician,politicians
politician,parliamentarian
politician,democrat
politician,bureaucrat
politician,senator
politician,astute_politician
politician,politico
politician,shrewd_politician
politician,salon.com_headlined
politician,Jan_Brewer_Bumbling
politician,panderer
politician,politics
politician,liberal_democrat
politician,nonpolitician
politician,reformer
politician,brilliant_orator
politician,businessman
politician,backbencher
politician,civil_servant
politician,technocrat
politician,canny_politician
politician,Politician
politician,orator
politician,firebrand_politician
politician,candidate
politician,poltician
politician,rabble_rouser
politician,UNPer
politician,grandstander
politician,massage_parlor_tycoon
politician,policy_wonk
politician,political
politician,businessperson
politician,journalist
politician,stateswoman
politician,apparatchik
politician,statesperson
politician,firebrand
politician,backbench_MP
politician,consummate_politician
politician,wily_politician
politician,trade_unionist
politician,Democrat
politician,front_bencher
politician,campaigner
politician,officeholder
politician,Tory_modernizer
politician,charismatic_orator
politician,presidential_aspirant
politician,skilled_debater
politician,carpet_bagger
politician,gifted_orator
politician,flamboyant_bleach_blond
politician,controversialist
politician,hardliner
politician,jurist
politician,leftwinger
politician,prevaricator
politician,ideologue
politician,congressman
politician,bomb_thrower
politician,prime_minister
politician,businesswoman
politician,idealogue
