document,probabilities,topic,,,,,,,
earn27,0.106382978723,0.148936170213,0.063829787234,0.063829787234,0.0851063829787,0.468085106383,0.063829787234,0.0,6
earn28,0.0869565217391,0.0652173913043,0.0217391304348,0.0,0.326086956522,0.239130434783,0.217391304348,0.0434782608696,5
earn29,0.28,0.24,0.08,0.12,0.04,0.2,0.0,0.04,1
earn30,0.181818181818,0.363636363636,0.0909090909091,0.0909090909091,0.0,0.272727272727,0.0,0.0,2
earn31,0.1,0.6,0.0,0.0,0.0,0.3,0.0,0.0,2
earn32,0.333333333333,0.190476190476,0.0952380952381,0.0,0.0,0.380952380952,0.0,0.0,6
earn33,0.0,0.5,0.0,0.0,0.0,0.4,0.1,0.0,2
earn34,0.15,0.05,0.0,0.0,0.1,0.6,0.1,0.0,6
acq35,0.25641025641,0.0512820512821,0.153846153846,0.025641025641,0.435897435897,0.0,0.0769230769231,0.0,5
earn36,0.148148148148,0.037037037037,0.0,0.037037037037,0.0,0.777777777778,0.0,0.0,6
earn37,0.0909090909091,0.636363636364,0.0,0.0,0.0,0.272727272727,0.0,0.0,2
acq38,0.258865248227,0.00709219858156,0.0744680851064,0.152482269504,0.177304964539,0.00709219858156,0.265957446809,0.0567375886525,7
earn39,0.409090909091,0.295454545455,0.0454545454545,0.0,0.0681818181818,0.113636363636,0.0454545454545,0.0227272727273,1
earn40,0.203389830508,0.0508474576271,0.0677966101695,0.0847457627119,0.0677966101695,0.0847457627119,0.389830508475,0.0508474576271,7
grain41,0.075,0.05,0.05,0.125,0.15,0.075,0.3,0.175,7
acq42,0.234042553191,0.0425531914894,0.255319148936,0.0212765957447,0.36170212766,0.0,0.063829787234,0.0212765957447,5
earn43,0.173913043478,0.0,0.0434782608696,0.0869565217391,0.0,0.695652173913,0.0,0.0,6
crude44,0.155172413793,0.0172413793103,0.120689655172,0.0862068965517,0.0,0.0172413793103,0.137931034483,0.465517241379,8
acq45,0.35,0.1,0.1,0.0,0.45,0.0,0.0,0.0,5
earn46,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1
earn47,0.27397260274,0.0,0.150684931507,0.0821917808219,0.109589041096,0.109589041096,0.260273972603,0.013698630137,1
acq48,0.4,0.04,0.2,0.04,0.04,0.0,0.0,0.28,1
acq49,0.258620689655,0.0689655172414,0.120689655172,0.0689655172414,0.431034482759,0.0,0.051724137931,0.0,5
grain50,0.271317829457,0.248062015504,0.062015503876,0.186046511628,0.0852713178295,0.015503875969,0.0697674418605,0.062015503876,1
earn51,0.1875,0.0,0.0,0.03125,0.0,0.75,0.0,0.03125,6
earn52,0.166666666667,0.416666666667,0.0,0.0,0.0833333333333,0.25,0.0833333333333,0.0,2
earn53,0.0357142857143,0.0,0.0,0.0,0.0714285714286,0.714285714286,0.0714285714286,0.107142857143,6
earn54,0.0714285714286,0.0,0.0714285714286,0.0,0.0714285714286,0.714285714286,0.0,0.0714285714286,6
earn55,0.0909090909091,0.545454545455,0.0909090909091,0.0,0.0,0.272727272727,0.0,0.0,2
crude56,0.173515981735,0.0182648401826,0.027397260274,0.333333333333,0.0730593607306,0.0182648401826,0.0913242009132,0.264840182648,4
earn57,0.346153846154,0.0512820512821,0.0384615384615,0.0384615384615,0.0128205128205,0.24358974359,0.0897435897436,0.179487179487,1
earn58,0.5,0.115384615385,0.0384615384615,0.0384615384615,0.0769230769231,0.153846153846,0.0,0.0769230769231,1
earn59,0.513513513514,0.135135135135,0.0540540540541,0.0,0.189189189189,0.027027027027,0.0810810810811,0.0,1
earn60,0.04,0.0,0.04,0.04,0.04,0.84,0.0,0.0,6
earn61,0.181818181818,0.454545454545,0.0,0.0,0.0,0.363636363636,0.0,0.0,2
acq62,0.192307692308,0.0192307692308,0.230769230769,0.0961538461538,0.288461538462,0.0769230769231,0.0576923076923,0.0384615384615,5
acq63,0.153846153846,0.0,0.538461538462,0.0769230769231,0.205128205128,0.0,0.0128205128205,0.0128205128205,3
earn64,0.121212121212,0.212121212121,0.0,0.0,0.0,0.575757575758,0.0909090909091,0.0,6
acq65,0.217391304348,0.130434782609,0.0869565217391,0.130434782609,0.347826086957,0.0,0.0869565217391,0.0,5
earn66,0.2,0.4,0.1,0.0,0.0,0.3,0.0,0.0,2
earn67,0.111111111111,0.0,0.0,0.0,0.0,0.833333333333,0.0555555555556,0.0,6
earn68,0.285714285714,0.285714285714,0.0714285714286,0.0,0.142857142857,0.214285714286,0.0,0.0,1
earn69,0.0833333333333,0.5,0.0,0.0,0.0833333333333,0.25,0.0833333333333,0.0,2
earn70,0.130434782609,0.0,0.0,0.0,0.0,0.739130434783,0.130434782609,0.0,6
earn71,0.3,0.05,0.1,0.0,0.0,0.35,0.15,0.05,6
earn72,0.0416666666667,0.0,0.0416666666667,0.0416666666667,0.0,0.875,0.0,0.0,6
earn73,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.866666666667,0.0,0.0,6
acq74,0.217391304348,0.260869565217,0.434782608696,0.0,0.0869565217391,0.0,0.0,0.0,3
acq75,0.0909090909091,0.0,0.363636363636,0.0,0.272727272727,0.0,0.272727272727,0.0,3
earn76,0.157894736842,0.0,0.0,0.0,0.0,0.842105263158,0.0,0.0,6
crude77,0.3,0.0,0.3,0.1,0.0,0.1,0.0,0.2,1
crude78,0.135135135135,0.027027027027,0.162162162162,0.027027027027,0.0,0.027027027027,0.108108108108,0.513513513514,8
crude79,0.209302325581,0.0232558139535,0.0697674418605,0.0232558139535,0.0,0.0,0.0697674418605,0.604651162791,8
earn80,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.636363636364,0.181818181818,0.0,6
acq81,0.341463414634,0.0243902439024,0.0731707317073,0.0,0.317073170732,0.0,0.0,0.243902439024,1
earn82,0.05,0.0,0.0,0.0,0.0,0.9,0.05,0.0,6
earn83,0.205882352941,0.0294117647059,0.0,0.0294117647059,0.0,0.676470588235,0.0588235294118,0.0,6
earn84,0.116279069767,0.0232558139535,0.0,0.0697674418605,0.0,0.790697674419,0.0,0.0,6
crude85,0.22641509434,0.11320754717,0.0566037735849,0.11320754717,0.150943396226,0.0566037735849,0.11320754717,0.169811320755,1
earn86,0.147058823529,0.0,0.0,0.0588235294118,0.0,0.764705882353,0.0294117647059,0.0,6
earn87,0.551724137931,0.120689655172,0.051724137931,0.0,0.120689655172,0.051724137931,0.051724137931,0.051724137931,1
interest88,0.153374233129,0.0920245398773,0.0490797546012,0.269938650307,0.104294478528,0.00613496932515,0.263803680982,0.0613496932515,4
interest89,0.0634920634921,0.206349206349,0.031746031746,0.0634920634921,0.126984126984,0.047619047619,0.460317460317,0.0,7
crude90,0.191666666667,0.0208333333333,0.0541666666667,0.175,0.0458333333333,0.00416666666667,0.145833333333,0.3625,8
crude91,0.125,0.01171875,0.08984375,0.40234375,0.0703125,0.015625,0.1796875,0.10546875,4
crude92,0.16049382716,0.037037037037,0.0617283950617,0.197530864198,0.0617283950617,0.037037037037,0.222222222222,0.222222222222,7
crude93,0.16384180791,0.0112994350282,0.0734463276836,0.242937853107,0.0395480225989,0.0395480225989,0.282485875706,0.146892655367,7
money-fx94,0.155477031802,0.0141342756184,0.0671378091873,0.212014134276,0.109540636042,0.00706713780919,0.236749116608,0.197879858657,7
crude95,0.129533678756,0.0155440414508,0.0362694300518,0.19689119171,0.0518134715026,0.020725388601,0.181347150259,0.367875647668,8
money-fx96,0.0925925925926,0.00925925925926,0.0740740740741,0.166666666667,0.0925925925926,0.00925925925926,0.231481481481,0.324074074074,8
acq97,0.105263157895,0.0394736842105,0.144736842105,0.157894736842,0.0921052631579,0.118421052632,0.328947368421,0.0131578947368,7
trade98,0.115384615385,0.0,0.0,0.269230769231,0.115384615385,0.0769230769231,0.307692307692,0.115384615385,7
crude99,0.15,0.02,0.015,0.14,0.03,0.02,0.155,0.47,8
earn100,0.289473684211,0.0263157894737,0.0657894736842,0.157894736842,0.0526315789474,0.0657894736842,0.328947368421,0.0131578947368,7
ship101,0.140625,0.03125,0.1875,0.28125,0.140625,0.03125,0.0625,0.125,4
acq102,0.142857142857,0.0,0.0,0.0,0.285714285714,0.142857142857,0.142857142857,0.285714285714,5
earn103,0.225806451613,0.0322580645161,0.0322580645161,0.0,0.0322580645161,0.516129032258,0.161290322581,0.0,6
acq104,0.145833333333,0.0104166666667,0.151041666667,0.114583333333,0.234375,0.00520833333333,0.296875,0.0416666666667,7
acq105,0.19387755102,0.0408163265306,0.0612244897959,0.030612244898,0.295918367347,0.0816326530612,0.173469387755,0.122448979592,5
acq106,0.3,0.025,0.1,0.05,0.275,0.05,0.15,0.05,1
earn107,0.238532110092,0.0275229357798,0.0642201834862,0.137614678899,0.110091743119,0.0550458715596,0.348623853211,0.0183486238532,7
interest108,0.0873786407767,0.116504854369,0.00970873786408,0.106796116505,0.135922330097,0.0485436893204,0.427184466019,0.0679611650485,7
acq109,0.105263157895,0.0592105263158,0.223684210526,0.0986842105263,0.263157894737,0.0263157894737,0.164473684211,0.0592105263158,5
acq110,0.204545454545,0.0,0.136363636364,0.113636363636,0.204545454545,0.0454545454545,0.295454545455,0.0,7
trade111,0.0961538461538,0.0576923076923,0.0961538461538,0.615384615385,0.0384615384615,0.0,0.0576923076923,0.0384615384615,4
trade112,0.0825958702065,0.0176991150442,0.0412979351032,0.563421828909,0.0560471976401,0.0147492625369,0.141592920354,0.0825958702065,4
earn113,0.244897959184,0.0,0.122448979592,0.163265306122,0.122448979592,0.142857142857,0.183673469388,0.0204081632653,1
crude114,0.0952380952381,0.0,0.015873015873,0.238095238095,0.015873015873,0.0,0.047619047619,0.587301587302,8
crude115,0.115942028986,0.0144927536232,0.0144927536232,0.173913043478,0.0434782608696,0.0289855072464,0.144927536232,0.463768115942,8
crude116,0.126984126984,0.015873015873,0.047619047619,0.190476190476,0.0,0.0,0.126984126984,0.492063492063,8
trade117,0.120805369128,0.00671140939597,0.0268456375839,0.496644295302,0.120805369128,0.0536912751678,0.10067114094,0.0738255033557,4
earn118,0.325358851675,0.0239234449761,0.11961722488,0.114832535885,0.0956937799043,0.0622009569378,0.22966507177,0.0287081339713,1
acq119,0.288461538462,0.0192307692308,0.0961538461538,0.0769230769231,0.326923076923,0.0192307692308,0.0769230769231,0.0961538461538,5
acq120,0.179775280899,0.0149812734082,0.10861423221,0.213483146067,0.220973782772,0.0299625468165,0.176029962547,0.0561797752809,5
acq121,0.257575757576,0.0454545454545,0.0454545454545,0.106060606061,0.424242424242,0.0151515151515,0.0757575757576,0.030303030303,5
acq122,0.351851851852,0.0555555555556,0.222222222222,0.0740740740741,0.12962962963,0.037037037037,0.0925925925926,0.037037037037,1
acq123,0.425531914894,0.0425531914894,0.212765957447,0.106382978723,0.0851063829787,0.0,0.106382978723,0.0212765957447,1
acq124,0.217557251908,0.0190839694656,0.125954198473,0.232824427481,0.24427480916,0.0,0.12213740458,0.0381679389313,5
acq125,0.227272727273,0.227272727273,0.0909090909091,0.0454545454545,0.318181818182,0.0,0.0909090909091,0.0,5
earn126,0.117647058824,0.0,0.264705882353,0.0,0.0882352941176,0.205882352941,0.323529411765,0.0,7
acq127,0.291666666667,0.0416666666667,0.416666666667,0.0,0.166666666667,0.0,0.0833333333333,0.0,3
earn128,0.538461538462,0.0192307692308,0.153846153846,0.0576923076923,0.0576923076923,0.0769230769231,0.0961538461538,0.0,1
acq129,0.166666666667,0.0,0.0,0.0,0.666666666667,0.0,0.166666666667,0.0,5
acq130,0.282051282051,0.025641025641,0.0512820512821,0.025641025641,0.487179487179,0.0,0.0769230769231,0.0512820512821,5
earn131,0.0769230769231,0.0384615384615,0.0,0.0,0.0,0.807692307692,0.0,0.0769230769231,6
acq132,0.150943396226,0.0188679245283,0.188679245283,0.169811320755,0.207547169811,0.0,0.169811320755,0.0943396226415,5
earn133,0.239669421488,0.0330578512397,0.148760330579,0.132231404959,0.0743801652893,0.0826446280992,0.264462809917,0.0247933884298,7
earn134,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,6
acq135,0.203389830508,0.0338983050847,0.0593220338983,0.110169491525,0.423728813559,0.0254237288136,0.127118644068,0.0169491525424,5
earn136,0.444444444444,0.111111111111,0.0,0.111111111111,0.222222222222,0.111111111111,0.0,0.0,1
acq137,0.166666666667,0.0,0.5,0.0,0.166666666667,0.0,0.0,0.166666666667,3
earn138,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.722222222222,0.166666666667,0.0,6
acq139,0.0,0.166666666667,0.0,0.0,0.5,0.333333333333,0.0,0.0,5
acq140,0.265625,0.015625,0.046875,0.03125,0.59375,0.0,0.03125,0.015625,5
earn141,0.433333333333,0.2,0.0,0.0333333333333,0.233333333333,0.1,0.0,0.0,1
earn142,0.368421052632,0.473684210526,0.105263157895,0.0,0.0,0.0526315789474,0.0,0.0,2
earn143,0.35,0.4,0.15,0.0,0.1,0.0,0.0,0.0,2
earn144,0.333333333333,0.444444444444,0.0555555555556,0.0,0.111111111111,0.0555555555556,0.0,0.0,2
acq145,0.294117647059,0.0235294117647,0.117647058824,0.105882352941,0.2,0.0588235294118,0.0235294117647,0.176470588235,1
earn146,0.333333333333,0.0666666666667,0.111111111111,0.0444444444444,0.177777777778,0.133333333333,0.0444444444444,0.0888888888889,1
earn147,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.461538461538,0.0,0.153846153846,6
acq148,0.222222222222,0.0,0.222222222222,0.0,0.222222222222,0.0,0.222222222222,0.111111111111,1
earn149,0.263157894737,0.131578947368,0.0263157894737,0.0,0.0263157894737,0.447368421053,0.105263157895,0.0,6
earn150,0.258620689655,0.051724137931,0.0172413793103,0.051724137931,0.0172413793103,0.5,0.103448275862,0.0,6
earn151,0.25,0.416666666667,0.0,0.0,0.0,0.25,0.0,0.0833333333333,2
acq152,0.274509803922,0.0588235294118,0.156862745098,0.0588235294118,0.333333333333,0.0588235294118,0.0392156862745,0.0196078431373,5
earn153,0.453488372093,0.0813953488372,0.0697674418605,0.0232558139535,0.104651162791,0.116279069767,0.151162790698,0.0,1
acq154,0.116279069767,0.0697674418605,0.046511627907,0.116279069767,0.488372093023,0.046511627907,0.116279069767,0.0,5
earn155,0.142857142857,0.047619047619,0.047619047619,0.190476190476,0.0,0.238095238095,0.333333333333,0.0,7
earn156,0.142857142857,0.0952380952381,0.047619047619,0.190476190476,0.0,0.238095238095,0.285714285714,0.0,7
acq157,0.5,0.0,0.0,0.166666666667,0.333333333333,0.0,0.0,0.0,1
acq158,0.0958904109589,0.0821917808219,0.123287671233,0.0547945205479,0.452054794521,0.0547945205479,0.109589041096,0.027397260274,5
acq159,0.459459459459,0.162162162162,0.0540540540541,0.027027027027,0.108108108108,0.027027027027,0.162162162162,0.0,1
acq160,0.135135135135,0.108108108108,0.108108108108,0.027027027027,0.243243243243,0.351351351351,0.027027027027,0.0,6
earn161,0.125,0.025,0.025,0.025,0.025,0.725,0.05,0.0,6
earn162,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,6
earn163,0.1,0.0,0.0,0.1,0.0,0.8,0.0,0.0,6
crude164,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.4,8
earn165,0.181818181818,0.545454545455,0.0,0.0,0.0,0.272727272727,0.0,0.0,2
earn166,0.125,0.3125,0.0,0.0625,0.0625,0.25,0.1875,0.0,2
earn167,0.0,0.0,0.0,0.0625,0.0,0.9375,0.0,0.0,6
acq168,0.206896551724,0.0689655172414,0.103448275862,0.344827586207,0.172413793103,0.0,0.0344827586207,0.0689655172414,4
earn169,0.277777777778,0.333333333333,0.0,0.0,0.0,0.166666666667,0.222222222222,0.0,2
acq170,0.136363636364,0.0909090909091,0.136363636364,0.136363636364,0.181818181818,0.0454545454545,0.204545454545,0.0681818181818,7
acq171,0.239130434783,0.0652173913043,0.304347826087,0.0869565217391,0.173913043478,0.0,0.108695652174,0.0217391304348,3
earn172,0.529411764706,0.205882352941,0.0588235294118,0.0,0.0882352941176,0.117647058824,0.0,0.0,1
earn173,0.05,0.0,0.0,0.05,0.0,0.8,0.1,0.0,6
earn174,0.166666666667,0.0833333333333,0.0,0.0,0.0,0.708333333333,0.0416666666667,0.0,6
crude175,0.139534883721,0.0232558139535,0.0581395348837,0.302325581395,0.0813953488372,0.0116279069767,0.186046511628,0.197674418605,4
earn176,0.148148148148,0.0185185185185,0.037037037037,0.037037037037,0.037037037037,0.62962962963,0.0740740740741,0.0185185185185,6
earn177,0.25,0.05,0.05,0.05,0.0,0.6,0.0,0.0,6
acq178,0.182242990654,0.0280373831776,0.140186915888,0.107476635514,0.453271028037,0.0,0.0654205607477,0.0233644859813,5
acq179,0.15,0.0,0.375,0.225,0.05,0.0,0.175,0.025,3
acq180,0.266666666667,0.233333333333,0.166666666667,0.0666666666667,0.166666666667,0.0,0.0666666666667,0.0333333333333,1
crude181,0.118181818182,0.0181818181818,0.0636363636364,0.363636363636,0.0909090909091,0.00909090909091,0.172727272727,0.163636363636,4
acq182,0.107142857143,0.0357142857143,0.333333333333,0.261904761905,0.0714285714286,0.0,0.142857142857,0.047619047619,3
acq183,0.169230769231,0.0461538461538,0.276923076923,0.0769230769231,0.184615384615,0.0461538461538,0.184615384615,0.0153846153846,3
earn184,0.142857142857,0.571428571429,0.0,0.0714285714286,0.0,0.214285714286,0.0,0.0,2
earn185,0.0714285714286,0.642857142857,0.0,0.0,0.0,0.214285714286,0.0714285714286,0.0,2
earn186,0.0,0.571428571429,0.0,0.0714285714286,0.0,0.214285714286,0.142857142857,0.0,2
crude187,0.125,0.125,0.25,0.125,0.0,0.0,0.0,0.375,8
earn188,0.0714285714286,0.642857142857,0.0,0.0,0.0,0.214285714286,0.0714285714286,0.0,2
earn189,0.0666666666667,0.533333333333,0.0,0.0,0.133333333333,0.2,0.0666666666667,0.0,2
earn190,0.0,0.5,0.0714285714286,0.0714285714286,0.0714285714286,0.214285714286,0.0714285714286,0.0,2
earn191,0.0909090909091,0.545454545455,0.0,0.0,0.0,0.272727272727,0.0,0.0909090909091,2
ship192,0.0987654320988,0.0123456790123,0.148148148148,0.444444444444,0.0740740740741,0.0493827160494,0.111111111111,0.0617283950617,4
earn193,0.0909090909091,0.545454545455,0.0,0.0,0.0,0.272727272727,0.0,0.0909090909091,2
earn194,0.245283018868,0.0377358490566,0.0377358490566,0.11320754717,0.0566037735849,0.0943396226415,0.396226415094,0.0188679245283,7
earn195,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.833333333333,0.0555555555556,0.0,6
earn196,0.0833333333333,0.666666666667,0.0,0.0,0.0,0.25,0.0,0.0,2
earn197,0.25,0.0833333333333,0.0,0.0416666666667,0.0208333333333,0.520833333333,0.0416666666667,0.0416666666667,6
earn198,0.2,0.333333333333,0.133333333333,0.0,0.0,0.333333333333,0.0,0.0,2
acq199,0.344827586207,0.241379310345,0.103448275862,0.0,0.172413793103,0.0689655172414,0.0689655172414,0.0,1
earn200,0.105263157895,0.0526315789474,0.0,0.0,0.0,0.736842105263,0.0526315789474,0.0526315789474,6
earn201,0.0,0.0625,0.0,0.0,0.0,0.875,0.0,0.0625,6
earn202,0.0555555555556,0.0,0.0,0.0555555555556,0.0555555555556,0.833333333333,0.0,0.0,6
earn203,0.0909090909091,0.545454545455,0.0,0.0,0.0909090909091,0.272727272727,0.0,0.0,2
earn204,0.0512820512821,0.0,0.025641025641,0.025641025641,0.025641025641,0.846153846154,0.025641025641,0.0,6
earn205,0.0625,0.0625,0.0,0.0,0.0,0.8125,0.0625,0.0,6
earn206,0.37037037037,0.037037037037,0.0740740740741,0.0,0.0740740740741,0.222222222222,0.185185185185,0.037037037037,1
crude207,0.22641509434,0.0377358490566,0.132075471698,0.11320754717,0.0,0.0,0.0943396226415,0.396226415094,8
acq208,0.219298245614,0.0,0.140350877193,0.19298245614,0.342105263158,0.0438596491228,0.0350877192982,0.0263157894737,5
earn209,0.0769230769231,0.538461538462,0.0769230769231,0.0769230769231,0.0,0.230769230769,0.0,0.0,2
acq210,0.194444444444,0.0277777777778,0.194444444444,0.0,0.444444444444,0.0,0.0555555555556,0.0833333333333,5
earn211,0.181818181818,0.363636363636,0.0,0.0909090909091,0.0909090909091,0.272727272727,0.0,0.0,2
acq212,0.164383561644,0.041095890411,0.260273972603,0.0684931506849,0.164383561644,0.0958904109589,0.178082191781,0.027397260274,3
acq213,0.320754716981,0.0377358490566,0.245283018868,0.0377358490566,0.22641509434,0.0188679245283,0.0377358490566,0.0754716981132,1
earn214,0.333333333333,0.0416666666667,0.0416666666667,0.0,0.0,0.25,0.333333333333,0.0,1
acq215,0.27027027027,0.027027027027,0.324324324324,0.0810810810811,0.216216216216,0.0,0.0810810810811,0.0,3
earn216,0.0833333333333,0.5,0.0,0.0,0.0,0.416666666667,0.0,0.0,2
earn217,0.447368421053,0.184210526316,0.0,0.0526315789474,0.131578947368,0.131578947368,0.0263157894737,0.0263157894737,1
earn218,0.0967741935484,0.0322580645161,0.0,0.0322580645161,0.0,0.838709677419,0.0,0.0,6
acq219,0.222222222222,0.0555555555556,0.444444444444,0.0,0.222222222222,0.0,0.0555555555556,0.0,3
acq220,0.333333333333,0.181818181818,0.0606060606061,0.030303030303,0.272727272727,0.0606060606061,0.0606060606061,0.0,1
earn221,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.764705882353,0.0,0.117647058824,6
ship222,0.134920634921,0.015873015873,0.468253968254,0.119047619048,0.0873015873016,0.015873015873,0.047619047619,0.111111111111,3
acq223,0.34375,0.0,0.125,0.09375,0.125,0.0,0.28125,0.03125,1
earn224,0.162790697674,0.0232558139535,0.0232558139535,0.046511627907,0.0697674418605,0.651162790698,0.0,0.0232558139535,6
acq225,0.133333333333,0.2,0.0333333333333,0.0666666666667,0.433333333333,0.0333333333333,0.1,0.0,5
earn226,0.166666666667,0.0555555555556,0.0555555555556,0.0,0.0555555555556,0.555555555556,0.111111111111,0.0,6
earn227,0.25,0.333333333333,0.0416666666667,0.0,0.0,0.0833333333333,0.291666666667,0.0,2
earn228,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,4
earn229,0.1,0.65,0.0,0.0,0.0,0.2,0.05,0.0,2
earn230,0.0526315789474,0.631578947368,0.0,0.0,0.0526315789474,0.210526315789,0.0526315789474,0.0,2
earn231,0.05,0.6,0.0,0.0,0.0,0.2,0.05,0.1,2
earn232,0.05,0.65,0.0,0.05,0.0,0.2,0.05,0.0,2
earn233,0.0952380952381,0.666666666667,0.0,0.0,0.0,0.190476190476,0.047619047619,0.0,2
earn234,0.242990654206,0.00934579439252,0.0841121495327,0.121495327103,0.11214953271,0.130841121495,0.261682242991,0.0373831775701,7
earn235,0.0,0.0,0.0,0.0,0.0,0.727272727273,0.0909090909091,0.181818181818,6
earn236,0.133333333333,0.0666666666667,0.0,0.0,0.0666666666667,0.733333333333,0.0,0.0,6
earn237,0.1,0.55,0.0,0.0,0.0,0.2,0.05,0.1,2
earn238,0.181818181818,0.590909090909,0.0,0.0,0.0,0.181818181818,0.0454545454545,0.0,2
earn239,0.0869565217391,0.521739130435,0.0,0.0,0.0,0.173913043478,0.217391304348,0.0,2
acq240,0.1875,0.03125,0.21875,0.09375,0.28125,0.0625,0.09375,0.03125,5
crude241,0.232876712329,0.00684931506849,0.0684931506849,0.198630136986,0.13698630137,0.0205479452055,0.0958904109589,0.239726027397,8
acq242,0.222222222222,0.047619047619,0.0952380952381,0.111111111111,0.269841269841,0.142857142857,0.0793650793651,0.031746031746,5
earn243,0.153846153846,0.384615384615,0.0,0.0,0.230769230769,0.230769230769,0.0,0.0,2
acq244,0.0,0.166666666667,0.0,0.0,0.5,0.333333333333,0.0,0.0,5
acq245,0.239130434783,0.0217391304348,0.152173913043,0.108695652174,0.326086956522,0.0,0.0652173913043,0.0869565217391,5
acq246,0.233128834356,0.0184049079755,0.11963190184,0.162576687117,0.303680981595,0.0306748466258,0.101226993865,0.0306748466258,5
earn247,0.0,0.0,0.0,0.0882352941176,0.0294117647059,0.823529411765,0.0588235294118,0.0,6
trade248,0.100502512563,0.035175879397,0.125628140704,0.381909547739,0.125628140704,0.0150753768844,0.13567839196,0.0804020100503,4
earn249,0.111111111111,0.333333333333,0.0,0.111111111111,0.0,0.444444444444,0.0,0.0,6
acq250,0.239130434783,0.0217391304348,0.260869565217,0.152173913043,0.130434782609,0.0217391304348,0.0869565217391,0.0869565217391,3
acq251,0.131578947368,0.0789473684211,0.0263157894737,0.0263157894737,0.5,0.0,0.0789473684211,0.157894736842,5
earn252,0.190476190476,0.0238095238095,0.0,0.0952380952381,0.0714285714286,0.52380952381,0.047619047619,0.047619047619,6
earn253,0.162790697674,0.0232558139535,0.0232558139535,0.0232558139535,0.0,0.767441860465,0.0,0.0,6
acq254,0.37037037037,0.037037037037,0.0740740740741,0.12962962963,0.351851851852,0.0185185185185,0.0,0.0185185185185,1
